box_id,sigma,t,N,K,M,q_abs,q_band,Q,weighted_margin,cleared_margin,odd_norm,odd_gap_norm,continued_exact_upper,continued_from_odd_upper,exact_odd_overshoot,genuine_proxy_upper,continued_proxy_upper,H_qratio,cutoff_proxy,external_component,weighted_external_debit,cleared_external_debit,anchor_norm,lower_factor_upper,lower_factor_cost,lower_factor_surplus,surplus_after_quarter,overshoot_deficit,overshoot_share,surplus_after_quarter_share,ordinary_spend_share,lower_factor_cost_share,exact_odd_pass,phase_payment,phase_slack,phase_payment_share_weighted,phase_pass,winner,diagnostic_mode
positive_pocket,0.84,32.75,25,3,25,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00995124696010002302354841,0.221178652603259991835665,0.221178652603259991835665,0.159398636660818461672154,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.149184995519596742866797,-0.156969901802571105863351,0.204060548181813712011396,1.51224191620103808618031,-5.04084108712603348961308,5.79084108712603348961308,0.672005006548408501873243,no,0.0278152563976594826091793,-0.205785130848699073223237,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,3,50,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00383142049271144380243929,0.208938999668482833393446,0.208938999668482833393446,0.150577785425664908067425,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.140364144284443189262068,-0.148149050567417552258623,0.195239696946660158406667,1.51224191620103808618031,-4.75757334713907923211785,5.50757334713907923211785,0.672005006548408501873243,no,0.0278152563976594826091793,-0.193545477913921914781019,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,3,100,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00978632287652271386149522,0.220848804436105373511558,0.220848804436105373511558,0.159160922272333481031658,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.148947281131111762226301,-0.156732187414086125222856,0.2038228337933287313709,1.51224191620103808618031,-5.03320726406367808778478,5.78320726406367808778478,0.672005006548408501873243,no,0.0278152563976594826091793,-0.205455282681544454899131,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,4,25,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00331443766257577540317163,0.207905034008211496594911,0.207905034008211496594911,0.149832628898750950059022,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.139618987757529231253666,-0.14740389404050359425022,0.194494540419746200398265,1.51224191620103808618031,-4.73364381928645691385267,5.48364381928645691385267,0.672005006548408501873243,no,0.0278152563976594826091793,-0.192511512253650577982484,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,4,50,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00449093175415937488901442,0.210258022191378695566597,0.210258022191378695566597,0.151528376223645990970064,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.141314735082424272164708,-0.149099641365398635161262,0.196190287744641241309306,1.51224191620103808618031,-4.78810007294116212656062,5.53810007294116212656062,0.672005006548408501873243,no,0.0278152563976594826091793,-0.194864500436817776954169,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,4,100,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00296949481931955886166151,0.207215148321699063511891,0.207215148321699063511891,0.149335443313308633246499,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.139121802172086914441143,-0.146906708455061277437697,0.193997354834303883585742,1.51224191620103808618031,-4.71767748753594937443739,5.46767748753594937443739,0.672005006548408501873243,no,0.0278152563976594826091793,-0.191821626567138144899464,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,5,25,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00441024919592130429421577,0.210096657074902554376999,0.210096657074902554376999,0.15141208389946292933505,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.141198442758241210529694,-0.148983349041215573526248,0.196073995420458179674292,1.51224191620103808618031,-4.78436552817093818534447,5.53436552817093818534447,0.672005006548408501873243,no,0.0278152563976594826091793,-0.194703135320341635764572,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,5,50,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00416489739433929312235704,0.209605953471738532033282,0.209605953471738532033282,0.151058444502404121208037,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.14084480336118240240268,-0.148629709644156765399235,0.195720356023399371547279,1.51224191620103808618031,-4.77300895610043620570867,5.52300895610043620570867,0.672005006548408501873243,no,0.0278152563976594826091793,-0.194212431717177613420855,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,25,5,100,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00735898996993749784747915,0.00426958566303404842958825,0.209815330009128042647744,0.209815330009128042647744,0.151209337611733782454451,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.140995696470512063649095,-0.148780602753486426645649,0.195871249132729032793693,1.51224191620103808618031,-4.77785465057140451353479,5.52785465057140451353479,0.672005006548408501873243,no,0.0278152563976594826091793,-0.194421808254567124035317,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,50,3,25,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00664638354030033231427107,0.00995124696010002302354841,0.219753439743985660769248,0.219753439743985660769248,0.15837151680071471634053,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.148157875659492997535174,-0.155942781942467360531728,0.203033428321709966679773,1.51224191620103808618031,-5.00785675106697062517666,5.75785675106697062517666,0.672005006548408501873243,no,0.0278152563976594826091793,-0.204359917989424742156821,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,50,3,50,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00664638354030033231427107,0.00383142049271144380243929,0.20751378680920850232703,0.20751378680920850232703,0.149550665565561162735801,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.139337024424339443930445,-0.147121930707313806926999,0.194212577086556413075044,1.51224191620103808618031,-4.72458901108001636768143,5.47458901108001636768143,0.672005006548408501873243,no,0.0278152563976594826091793,-0.192120265054647583714603,0.643740869035199033906854,no,both_fail,zeta_diagnostic
positive_pocket,0.84,32.75,50,3,100,0.279321784518054991652748,0.25<=r<0.30,0.0599557156356183783758925,0.0432087781522204012216064,0.0311396251318974519862176,0.572642081128824031383406,0.200832988533501235076392,0.0729129219094260118497596,0.12398852013683754528004,0.0470906463792426061480445,0.0729129219094260118497596,0.0729129219094260118497596,0.00664638354030033231427107,0.00978632287652271386149522,0.219423591576831042445142,0.219423591576831042445142,0.158133802412229735700034,0.0127857526475473960284816,0.209650777613146140356515,0.0209259839906757331808611,-0.147920161271008016894678,-0.155705067553982379891232,0.202795713933224986039277,1.51224191620103808618031,-5.00022292800461522334836,5.75022292800461522334836,0.672005006548408501873243,no,0.0278152563976594826091793,-0.204030069822270123832715,0.643740869035199033906854,no,both_fail,zeta_diagnostic
