profile,schedule,sigma,t,N,K,M,q_abs,Q,U,slack,U_over_Q,V_exact,H_up,Cut_exact,horizontal_share,vertical_share,cutoff_share,dominant_u_component,actual_residual_norm,vertical_residual_norm,horizontal_actual_norm,quartet_norm,cos_residual_against_minus_quartet,cos_horizontal_against_minus_quartet,channel_mode,variable_tail_terms,variable_tail_bound,status
qratio,constant,0.75,20.0,50,6,25,0.297301778750680266679375,0.0666174753064770477992868,0.243906181464530295000427,-0.17728870615805324720114,3.66129428265522870880119,0.0996764596936643126332526,0.0171770860492910484082936,0.0109973514581504597366346,0.0704249722009977077881731,0.408667214152420397603724,0.0450884491410470206822362,V_exact,0.0791361574737181728575032,0.0996764596936643126332526,0.0125340610440331084179456,0.0914592998031889621132908,0.859754275162211510069303,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,6,50,0.297301778750680266679375,0.0666174753064770477992868,0.247703334373324050767759,-0.181085859066847002968473,3.71829363442178489712032,0.101095561339562807039081,0.0171770860492910484082936,0.012174598646706252062904,0.0693453969553867365984278,0.408131612742836396879289,0.0491499182984650722093897,V_exact,0.0837467489247010957328172,0.101095561339562807039081,0.0125340610440331084179456,0.0914592998031889621132908,0.922312561928753379248063,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,6,100,0.297301778750680266679375,0.0666174753064770477992868,0.279180100280832058281534,-0.212562624974355010482247,4.19079376689749884196505,0.116738663808106331850844,0.0171770860492910484082936,0.0147715068230526579684742,0.0615268997754937493920952,0.418148226505674669270778,0.0529103141957243568884969,V_exact,0.116362928962495783855242,0.116738663808106331850844,0.0125340610440331084179456,0.0914592998031889621132908,0.937108855936713317088957,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,6,200,0.297301778750680266679375,0.0666174753064770477992868,0.303335387700240914842334,-0.236717912393763867043047,4.55339062768036761816496,0.128244805817121836288341,0.0171770860492910484082936,0.0176844770663694879142621,0.0566273726897490042957169,0.422782210771446966847551,0.0583000789998345536257451,V_exact,0.135761194896407472547701,0.128244805817121836288341,0.0125340610440331084179456,0.0914592998031889621132908,0.811894186410599294150336,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,10,25,0.297301778750680266679375,0.0666174753064770477992868,0.243504398647818698188451,-0.176886923341341650389165,3.65526309016612318891762,0.0992100596738245536211856,0.0171770860492910484082936,0.0114566232976919260947832,0.0705411735667836158736413,0.407426150101347555351333,0.0470489377658498984489015,V_exact,0.07820298988676952394524,0.0992100596738245536211856,0.0125340610440331084179456,0.0914592998031889621132908,0.860072181047267866974551,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,10,50,0.297301778750680266679375,0.0666174753064770477992868,0.247212798503699760610999,-0.180595323197222712811712,3.71093016308986252688041,0.100634770093463215917063,0.0171770860492910484082936,0.0125347626723157165283254,0.0694829966460412766783529,0.407077508537476171911674,0.0507043435784257043437311,V_exact,0.0828470426847744598849347,0.100634770093463215917063,0.0125340610440331084179456,0.0914592998031889621132908,0.923243313263285515527967,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,10,100,0.297301778750680266679375,0.0666174753064770477992868,0.278241788793447006789212,-0.211624313486969958989925,4.17670870163394296158552,0.116316935629343176999988,0.0171770860492910484082936,0.0146117780898490911706535,0.0617343862105575761091555,0.418042653239593490093632,0.0525146785219101477487133,V_exact,0.115547787139082489994187,0.116316935629343176999988,0.0125340610440331084179456,0.0914592998031889621132908,0.937796363319746396003848,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,10,200,0.297301778750680266679375,0.0666174753064770477992868,0.30219563397429841292112,-0.235578158667821365121833,4.53628169761811281873388,0.12784300195997822620242,0.0171770860492910484082936,0.0172865223699656483034149,0.0568409471155759681168346,0.423047150875949483072712,0.0572030844477252055849643,V_exact,0.134953281651475262808834,0.12784300195997822620242,0.0125340610440331084179456,0.0914592998031889621132908,0.811566266013360169188798,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,20,25,0.297301778750680266679375,0.0666174753064770477992868,0.243502753492945298814545,-0.176885278186468251015258,3.65523839462091030361814,0.0992086086443189319860696,0.0171770860492910484082936,0.0114576569928593250698875,0.0705416501575153591488394,0.407422943770503108953423,0.0470535007448746301645913,V_exact,0.0781993517949813364973167,0.0992086086443189319860696,0.0125340610440331084179456,0.0914592998031889621132908,0.860030691850276282201592,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,20,50,0.297301778750680266679375,0.0666174753064770477992868,0.24720893112409029711275,-0.180591455817613249313463,3.71087210955973891556487,0.100633055330494799663154,0.0171770860492910484082936,0.0125340610400808616808515,0.0694840836501523799054778,0.407076940436187158532223,0.0507022985904550446215983,V_exact,0.082842452270132761311735,0.100633055330494799663154,0.0125340610440331084179456,0.0914592998031889621132908,0.923217416778872402859752,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
qratio,constant,0.75,20.0,50,20,100,0.297301778750680266679375,0.0666174753064770477992868,0.27823525710592911105087,-0.211617781799452063251583,4.17661065397470870839299,0.116315187682900794076527,0.0171770860492910484082936,0.0146084734121062205107485,0.0617358354507582273766693,0.41804618470267243433051,0.0525040340467869420933515,V_exact,0.115543302320526584283351,0.116315187682900794076527,0.0125340610440331084179456,0.0914592998031889621132908,0.937781656490347987873645,-0.28888076481311527713327,zeta_diagnostic,0,0.0,fail
