label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
bad_window_sigma05_t11p5_13_w005,s0.5_t0,0.5,0.5,11.5,11.504,5,0.7998549879684622,1.053727803653037,1.3173985528669165,0.42573185285931014,0.42871727564495404,-0.9432754177577645,-0.9462608405434083,-0.9277668698715213,-0.9308991384571002,1.3315787220271498,1.30735071936922,169.05353940836258,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t1,0.5,0.5,11.505,11.509,5,0.7931941859187713,1.0390912370533054,1.3100086403806743,0.4247668175903403,0.4279361607064181,-0.9415812720522433,-0.9447506151683212,-0.9277525218740252,-0.930921864990103,1.3310524089337257,1.301416607341116,167.88683881602333,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t10,0.5,0.5,11.55,11.554,5,0.7839637102476472,0.9537547248113254,1.2165801966905365,0.4160827601501536,0.4210395287562716,-0.848699246593043,-0.8536560151991609,-0.848699246593043,-0.8536560151991609,1.3263204056945794,1.2165801966905365,156.52869391233955,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t100,0.5,0.5,12.0,12.004,5,1.2984765282944393,1.675005731220813,1.2899776736210613,0.3584294493330162,0.3664051720672971,-0.3499305946596382,-0.35790631739391915,-0.3387115069594494,-0.3465289802927101,1.2794666181997933,1.279456788054823,179.7754032901669,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t101,0.5,0.5,12.005,12.009,5,1.2847805933465242,1.6570686968470667,1.2897678447421341,0.35817092865418393,0.3659486740211176,-0.3631581800497939,-0.37093592541672754,-0.3514355542041485,-0.3590537790704781,1.2789506938872963,1.2788312883230828,179.21706376912303,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t102,0.5,0.5,12.01,12.014,5,1.270709543050892,1.6385088993691175,1.2894440813241734,0.3579172038152117,0.36549540538517594,-0.3766517420884932,-0.3842299436584575,-0.3644336343048753,-0.3718512240085573,1.2784348708084876,1.2780921169954587,178.67321920306824,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t103,0.5,0.5,12.015,12.019,5,1.256277947291101,1.619362555902007,1.2890161443921082,0.357668042627619,0.36504535870587507,-0.3904062397286262,-0.3977835558068823,-0.3777013881565261,-0.3849171812116602,1.2779191489239925,1.277249300287283,178.14478924875706,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t104,0.5,0.5,12.02,12.024000000000001,5,1.2415010397375308,1.599666986895809,1.2884942788561813,0.3574232121483799,0.3645985263416595,-0.4044164512670304,-0.41159176546031,-0.39123430157108713,-0.3982473620519816,1.2774035281948206,1.2763133848563537,177.63273832108914,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t105,0.5,0.5,12.025,12.029,5,1.2263947430879851,1.5794605357269715,1.2878891927977356,0.35718247895174227,0.3641549004647823,-0.41867692866149275,-0.4256493501745328,-0.4050276623213462,-0.41183727994451325,1.276888008582371,1.275295423380444,177.1380785252518,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t106,0.5,0.5,12.03,12.034,5,1.2109756967467105,1.5587824863935749,1.2872120312416246,0.35694560939894776,0.3637144730630848,-0.43318194389386194,-0.439950807557999,-0.41907650948531433,-0.42568219942543556,1.276372590048441,1.2742069555948274,176.66187268266623,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t107,0.5,0.5,12.035,12.039,5,1.1952612871102222,1.53767297949213,1.286474343371193,0.356712369905543,0.36327723594178385,-0.44792542616651376,-0.4544902922027546,-0.4333755738958186,-0.4397770763383676,1.2758572725552155,1.2730599838778323,176.2052374359892,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t108,0.5,0.5,12.04,12.044,5,1.1792696806278429,1.51617292665737,1.2856880419838828,0.3564825272059576,0.3628431807252804,-0.46290088856199746,-0.46926154208132026,-0.44791920834009347,-0.45411648777358743,1.2753420560652788,1.2718669423270619,175.76934641242627,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t109,0.5,0.5,12.045,12.049,5,1.163019859800746,1.4943239236484622,1.2848653538078678,0.3562558486150486,0.3624122988589663,-0.47810134262217047,-0.48425779286608817,-0.46270130597942555,-0.4686945502305997,1.274826940541615,1.2706406581050373,175.3554334171868,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t11,0.5,0.5,11.555,11.559,5,0.7883520365380299,0.9496710028237032,1.2046280834055934,0.41512250128757056,0.4202882619393703,-0.831398548155134,-0.8365643088069338,-0.831398548155134,-0.8365643088069338,1.3257951610157055,1.2046280834055934,155.31369005222803,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t110,0.5,0.5,12.05,12.054,5,1.1465316622726625,1.4721681622681864,1.2840187591069618,0.3560321022863146,0.36198458161104935,-0.493519199120614,-0.49947167844534873,-0.47771520527169187,-0.4835048242871316,1.2743119259476083,1.2693943036503614,174.96479561980613,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w005,s0.5_t111,0.5,0.5,12.055,12.059,5,1.1298258231482832,1.449748341302816,1.2831609187892892,0.35581105746651787,0.36156002007437577,-0.5091461531075239,-0.5148951157153818,-0.49295357948093527,-0.49854020385899245,1.273797012247048,1.2681413381488869,174.5987966849174,False,False,fail_parallel
