sigma,t,q_abs,main_base,seed_complex_re,seed_complex_im,seed_abs,prefix_abs,seed_prefix_norm_tax,main_seeded_oriented,oriented_gain,tail_without_tilt,tilt_tail_upper,vertical_tail,horizontal_tail,horizontal_defect,cutoff_budget,defect_total,surplus_no_tilt,surplus_tilt_norm_only,surplus_tilt_oriented,norm_tax,net_oriented_gain,failure_class
0.5,11.5,0.35355339059327384,0.11216233529792811,0.9932298556477879,0.1879653960218756,1.0108593058639694,0.8972986823834248,0.9070427232267632,0.8060023894440868,0.6938400541461587,0.0352063767052666,0.024433072158302507,0.003021324532574276,0.032185051679316234,2.0276582557969203,4.933760916097445e-10,2.0276582557969203,-1.9507022972042587,-2.8821780925893243,-1.2812953152164028,0.9314757953850656,-0.23763574123890696,seed_helps_but_norm_tax_eats
0.5,11.501,0.3535533905932738,0.11214200293378768,0.9947554592094838,0.17436511524726375,1.0099215895515168,0.8971360234703013,0.9060370388670536,0.8043984878970681,0.6922564849632804,0.03520383223759735,0.02441040699590722,0.003021324532574273,0.032182507211649766,2.0274979543339353,4.93373307470368e-10,2.0274979543339353,-1.950559783637745,-2.881007229500706,-1.282713705670372,0.9304474458629608,-0.2381909608996804,seed_helps_but_norm_tax_eats
0.5,11.502,0.3535533905932738,0.11212169745391824,0.9961278240770735,0.160750625258632,1.009015066994327,0.896973579631346,0.9050598565438639,0.8028390799403444,0.6907173824864262,0.035201287873649394,0.024388495805176266,0.003021324532574273,0.03217996284770418,2.027337659405362,4.93370942915783e-10,2.027337659405362,-1.9504172498250931,-2.8798656021741333,-1.2840883631438433,0.9294483523490401,-0.23873096986261388,seed_helps_but_norm_tax_eats
0.5,11.503,0.3535533905932738,0.11210141882734294,0.9973468176702129,0.14712359837441663,1.0081398850931043,0.8968113506187435,0.9041112919629717,0.8013244785890131,0.6892230597616702,0.03519874361340558,0.02436734213678723,0.003021324532574273,0.032177418587463,2.0271773710101684,4.933683064971038e-10,2.0271773710101684,-1.950274695796231,-2.8787533298959898,-1.285418978171348,0.928478634099759,-0.23925557433808875,seed_helps_but_norm_tax_eats
0.5,11.504,0.3535533905932738,0.11208116702301141,0.9984123255394438,0.13348570811957647,1.007296185866533,0.8966493361840912,0.9031914563979937,0.7998549879684622,0.6877738209454508,0.035196199456849764,0.024346949423416402,0.003021324532574273,0.032174874430909786,2.0270170891473156,4.933656997312696e-10,2.0270170891473156,-1.950132121581154,-2.877670527402564,-1.2867052500591194,0.9275384058214101,-0.2397645848759593,seed_helps_but_norm_tax_eats
0.5,11.505,0.3535533905932738,0.11206094200979985,0.999324251376768,0.11983862902936061,1.0064841063809076,0.8964875360783986,0.9023004566314886,0.798430903057431,0.6863699610476311,0.035193655403966066,0.024327320978037838,0.003021324532574273,0.03217233037802838,2.0268568138157876,4.933634130922546e-10,2.0268568138157876,-1.9499895272099539,-2.8766173048194803,-1.2879468871403605,0.9266277776095264,-0.24025781656189527,seed_helps_but_norm_tax_eats
0.5,11.506,0.35355339059327373,0.1120407437565116,1.000082517024077,0.10618403645306206,1.0057037786817142,0.8963259500520928,0.9014383948978671,0.7970525094351116,0.6850117656786,0.0351911114547373,0.02430845999226966,0.00302132453257427,0.032169786428802395,2.026696545014551,4.933606340881491e-10,2.026696545014551,-1.9498469127127769,-2.875593767602914,-1.2891436070264461,0.9257468548901369,-0.24073508921153686,seed_helps_but_norm_tax_eats
0.5,11.507,0.3535533905932738,0.11202057223187721,1.0006870624795114,0.09252360635741717,1.0049553297272749,0.8961645778550177,0.9006053688281934,0.7957200830327752,0.683699510800898,0.035188567609147646,0.02429036953477026,0.003021324532574273,0.03216724258321552,2.026536282742577,4.933578489652444e-10,2.026536282742577,-1.9497042781198475,-2.874600016482811,-1.2902951368537199,0.9248957383629637,-0.2411962275620657,seed_helps_but_norm_tax_eats
0.5,11.508,0.3535533905932738,0.11200042740455461,1.0011378459016438,0.07885901513027095,1.0042388813245082,0.8960034192364367,0.8998014713969336,0.7944338898904008,0.6824334624858461,0.03518602386718137,0.02427305254968544,0.003021324532574273,0.0321646988412516,2.02637602699885,4.933554936946356e-10,2.02637602699885,-1.949561623461477,-2.873636147408096,-1.2914012135253163,0.924074523946619,-0.2416410614607729,seed_helps_but_norm_tax_eats
0.5,11.509,0.3535533905932738,0.11198030924312943,1.0014348436115568,0.06519193938403259,1.003554550066888,0.8958424739450354,0.8990267908707179,0.7931941859187713,0.6812138766756419,0.0351834802288215,0.024256511855148998,0.003021324532574273,0.03216215520289423,2.026215777782336,4.933529999803956e-10,2.026215777782336,-1.949418948768028,-2.872702251493895,-1.2924615839475353,0.9232833027258669,-0.24206942605022497,seed_helps_but_norm_tax_eats
0.5,11.51,0.3535533905932738,0.11196021771611543,1.0015780500928064,0.05152405575930917,1.0029024472747072,0.8956817417289235,0.8982814107592096,0.7920012166675392,0.6800409989514238,0.03518093669405181,0.02424075014183879,0.003021324532574273,0.03215961166812734,2.026055535092022,4.933501907546352e-10,2.026055535092022,-1.9492762540699586,-2.871798414971007,-1.2934760052603735,0.9225221609010484,-0.24248116194962466,seed_helps_but_norm_tax_eats
0.5,11.511,0.3535533905932738,0.11194015279195446,1.0015674779892407,0.037857040728305855,1.0022826789376502,0.8955212223356357,0.8975654097680801,0.7908552170996673,0.6789150643077129,0.03517839326285647,0.024225769971588686,0.003021324532574273,0.03215706823693465,2.0258952989268826,4.933475459683187e-10,2.0258952989268826,-1.9491335393977847,-2.870924719137453,-1.2944442450616604,0.9217911797396687,-0.24287611543195586,seed_helps_but_norm_tax_eats
0.5,11.512,0.3535533905932738,0.11192011443901681,1.001403158100718,0.024192570398490428,1.0016953456598354,0.8953609155121344,0.8968788617542341,0.7897564113727924,0.6778362969337756,0.03517584993521931,0.024211573776060213,0.003021324532574273,0.03215452490930006,2.0257350692859033,4.933449692488067e-10,2.0257350692859033,-1.9489908047821058,-2.8700812403124,-1.2953660816243904,0.9210904355302943,-0.2432541385965188,seed_helps_but_norm_tax_eats
0.5,11.513,0.35355339059327373,0.11190010262560154,1.0010851393766678,0.010532320316375418,1.001140542607305,0.8952008210048124,0.8962218356832627,0.7887050126278937,0.6768049100022921,0.03517330671112398,0.024198163855473336,0.00302132453257427,0.03215198168520739,2.0255748461680665,4.933423281729596e-10,2.0255748461680665,-1.948848050253589,-2.869268049792325,-1.2962413041067702,0.9204199995387361,-0.24361508953644395,seed_helps_but_norm_tax_eats
0.5,11.514,0.35355339059327373,0.1118801173199368,1.0006134889075675,-0.0031220347288977916,1.0006183594581017,0.8950409385594944,0.8955943955892409,0.7877012227857596,0.6758211054658227,0.03517076359055463,0.02418554237739986,0.00302132453257427,0.032149438564640455,2.02541462957235,4.933399008520696e-10,2.02541462957235,-1.9487052758429677,-2.8684852138096084,-1.2970697127545447,0.9197799379666408,-0.24395883250081807,seed_helps_but_norm_tax_eats
0.5,11.515,0.3535533905932738,0.11186015849017963,0.9999882919142827,-0.016768820901573053,1.000128880354964,0.8948812679214372,0.8949966005368974,0.7867452323516839,0.6748850738615043,0.035168220573494856,0.024173711375619935,0.003021324532574273,0.03214689554758331,2.025254419497747,4.933372764104966e-10,2.025254419497747,-1.9485624815810623,-2.8677327934935795,-1.297851119095178,0.9191703119125174,-0.2442852380510131,seed_helps_but_norm_tax_eats
0.5,11.516,0.3535533905932738,0.11184022610441698,0.9992096517352709,-0.03040636551515829,0.9996721838606707,0.8947218088353356,0.8944285045861895,0.7858372202287897,0.6739969941243726,0.035165677659928535,0.024162672749042744,0.003021324532574273,0.032144352634019685,2.02509421594324,4.933345714663014e-10,2.02509421594324,-1.9484196674987515,-2.8670108448339837,-1.2985853461234214,0.9185911773352322,-0.24459418321085957,seed_helps_but_norm_tax_eats
0.5,11.517,0.35355339059327373,0.11182032013066506,0.9982776898117137,-0.044032997228398624,0.9992483429161783,0.8945625610453205,0.8938901567593891,0.7849773535404487,0.6731570334097836,0.03516313484983992,0.024152428260694695,0.00302132453257427,0.03214180982393363,2.02493401890782,4.93332019003864e-10,2.02493401890782,-1.948276833626995,-2.866319418647079,-1.2992722284779061,0.9180425850200838,-0.24488555161030023,seed_helps_but_norm_tax_eats
0.5,11.518,0.3535533905932738,0.11180044053687038,0.9971925456704696,-0.05764704624081603,0.9988574248014791,0.8944035242949628,0.8933816010106337,0.7841657874621124,0.672365346925242,0.0351605921432126,0.02414297953677336,0.003021324532574273,0.03213926711730916,2.0247738283904764,4.933291641166864e-10,2.0247738283904764,-1.9481339799968185,-2.8656585605442255,-1.2999116126083499,0.917524580547407,-0.24515923362216507,seed_helps_but_norm_tax_eats
0.5,11.519,0.35355339059327373,0.11178058729090959,0.995954376904976,-0.07124684448802118,0.9984994910993591,0.8942446983272766,0.8929028761980856,0.7834026650630354,0.6716220777721258,0.03515804954003138,0.024134328065771347,0.00302132453257427,0.0321367245141301,2.024613644390197,4.93327013163951e-10,2.024613644390197,-1.947991106639319,-2.865028310903176,-1.3005033569329645,0.9170372042638569,-0.24541512649173114,seed_helps_but_norm_tax_eats
0.5,11.52,0.3535533905932738,0.11176076036058975,0.9945633591540023,-0.08483072583704808,0.9981745976620189,0.8940860828847179,0.8924540160586638,0.7826881171581694,0.6709273567975796,0.03515550704027919,0.02412647519766969,0.003021324532574273,0.03213418201438065,2.0244534669059804,4.933242674638719e-10,2.0244534669059804,-1.9478482135856698,-2.864428704842003,-1.3010473319857598,0.9165804912563335,-0.2456531344587538,seed_helps_but_norm_tax_eats
0.5,11.521,0.35355339059327384,0.11174095971364875,0.9930196860783141,-0.09839702628118213,0.9978827945806327,0.8939276777091899,0.8920350491854215,0.7820222621706273,0.6702813024569786,0.035152964643940555,0.024119422143201927,0.003021324532574276,0.03213163961804475,2.024293295936817,4.933215305899731e-10,2.024293295936817,-1.9477053008671088,-2.8638597721957324,-1.301543420553332,0.9161544713286235,-0.2458731688716449,seed_helps_but_norm_tax_eats
0.5,11.522,0.3535533905932738,0.11172118531775543,0.9913235693352137,-0.11194408413452896,0.9976241261578566,0.8937694825420431,0.8916459990075655,0.7814052060049903,0.6696840206872349,0.03515042235099943,0.024113169973189623,0.003021324532574273,0.03212909732510636,2.0241331314817006,4.933187969099859e-10,2.0241331314817006,-1.9475623685149446,-2.8633215374956995,-1.3019915178008994,0.915759168980755,-0.24607514829352017,seed_helps_but_norm_tax_eats
0.5,11.523,0.35355339059327384,0.11170143714050977,0.9894752385510118,-0.12547024022648628,0.9973986308833965,0.8936114971240782,0.8912868837732179,0.7808370419318329,0.6691356047913232,0.035147880161440236,0.024107719617952,0.003021324532574276,0.03212655513554975,2.0239729735396312,4.933162086125282e-10,2.0239729735396312,-1.9474194165605616,-2.8628140199517316,-1.3023915313871905,0.9153946033911698,-0.24625899859984668,seed_helps_but_norm_tax_eats
