label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,0.84,32.82,32.824,5,0.0658393752161756,0.0,0.0,0.003083623118515229,0.003099047773027496,0.06275575209766036,0.0627403274431481,0.06275575209766036,0.06274108828919064,0.011851518502055205,0.0,67.90256701261524,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,0.84,32.825,32.829,5,0.06511303595989947,0.0,0.0,0.0030870239607465873,0.0030981042471330596,0.06202601199915288,0.062014931712766404,0.06202601199915288,0.062015631987212,0.01184990056448525,0.0,64.59491386602456,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,0.84,32.83,32.834,5,0.06440651873168132,0.0,0.0,0.003089767664663176,0.003097236567939818,0.061316751067018144,0.061309282163741506,0.061316751067018144,0.061309920814281466,0.011848280934456263,0.0,61.25143009216139,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,0.84,32.835,32.839,5,0.063721964125263,0.0,0.0,0.0030918521061914055,0.0030964460485638726,0.06063011201907159,0.06062551807669913,0.06063011201907159,0.060626094069768065,0.011846659613630938,0.0,57.871690057696064,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,0.84,32.84,32.844,5,0.06306154031157019,0.0,0.0,0.003093275761312023,0.0030957339784479085,0.059968264550258166,0.059965806333122276,0.059968264550258166,0.059966318655858955,0.011845036603602092,0.0,54.45542129588399,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,0.84,32.845,32.849000000000004,5,0.06242743314882505,0.0,0.0,0.003094037706141644,0.0030951016209074867,0.0593333954426834,0.05933233152791756,0.0593333954426834,0.059332779190138296,0.011843411905891619,0.0,51.00252414021671,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,0.84,32.85,32.854,5,0.061821834886157355,0.0,0.0,0.003094177092653147,0.003094550210664897,0.05872765779350421,0.05872728467549246,0.05872769726861468,0.05872766671166507,0.011841785521947614,0.0,47.51309150083076,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t7,0.84,0.84,32.855,32.859,5,0.06124693144601708,0.0,0.0,0.0030940781697309967,0.0030940809513818643,0.05815285327628608,0.05815285049463522,0.05815335567175429,0.058153165965841254,0.011840157453144193,0.0,43.9874283081875,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t8,0.84,0.84,32.86,32.86,1,0.061135825228501944,0.0,0.0,0.003093384062042058,0.0030936950132090806,0.05804244116645989,0.058042130215292864,0.05804244116645989,0.058042130215292864,0.011838527700782179,0.0,40.426070061196675,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.85_t0,0.85,0.85,32.82,32.824,5,0.06633200445851081,0.0,0.0,0.002787655990886729,0.0028018857207130063,0.06354434846762408,0.0635301187377978,0.06354434846762408,0.06353081040430453,0.010637426841807414,0.0,66.69402910006973,True,True,combined
positive_box_sigmas084_086_t32p82_32p86_w005,s0.85_t1,0.85,0.85,32.825,32.829,5,0.06567775865546115,0.0,0.0,0.002790864419433973,0.002801028101925755,0.06288689423602717,0.06287673055353539,0.06288689423602717,0.06287736622080203,0.010635974199001398,0.0,63.402609006507426,True,True,combined
