t,sigma,r,main,defect,tail_upper,surplus,coverage_ratio,vertical_tail_upper,tilt_tail_upper,horizontal_tail_upper,cutoff_budget,defect_j0,defect_j1,defect_j2,defect_j3,seed_abs,horizontal_delta_abs,vertical_rectangular_residual_abs,target_rect_abs,central_ref_abs
11.5,0.5,0.35355339059327384,0.8060023894440868,2.0276582557969203,0.0596394488635691,-1.2812953152164028,2.589691708110361,0.003021324532574276,0.024433072158302507,0.032185051679316234,4.933760916097445e-10,1.3315787220271498,0.4707841720145572,0.16644734025339372,0.058848021501819656,1.0108593058639694,5.326314888108598,0.30106049723896705,0.4140433643981099,0.41404336456092034
11.501,0.5,0.3535533905932738,0.8043984878970681,2.0274979543339353,0.05961423923350457,-1.282713705670372,2.594624710227587,0.003021324532574273,0.02441040699590722,0.032182507211649766,4.93373307470368e-10,1.3314734508274242,0.4707469530249625,0.16643418135342805,0.058843369128120306,1.0099215895515168,5.325893803309696,0.30103994136765455,0.4140086997439572,0.41400869990259237
11.502,0.5,0.3535533905932738,0.8028390799403444,2.027337659405362,0.059589783678825656,-1.2840883631438433,2.5994343016277415,0.003021324532574273,0.024388495805176266,0.03217996284770418,4.93370942915783e-10,1.3313681839188976,0.4707097355525356,0.1664210229898622,0.05883871694406694,1.009015066994327,5.32547273567559,0.3010192545967723,0.4139738675854527,0.4139738677399002
11.503,0.5,0.3535533905932738,0.8013244785890131,2.0271773710101684,0.05956608575019281,-1.285418978171348,2.60411794786893,0.003021324532574273,0.02436734213678723,0.032177418587463,4.933683064971038e-10,1.3312629213008909,0.4706725195970365,0.16640786516261136,0.05883406494962956,1.0081398850931043,5.3250516852035625,0.3009984371658444,0.41393886816132003,0.4139388683115674
11.504,0.5,0.3535533905932738,0.7998549879684622,2.0270170891473156,0.05954314888026616,-1.2867052500591196,2.6086731587774423,0.003021324532574273,0.024346949423416402,0.032174874430909786,4.933656997312696e-10,1.3311576629727226,0.4706353051582246,0.16639470787159036,0.05882941314477807,1.007296185866533,5.324630651890891,0.3009774893173606,0.41390370171366797,0.413903701859703
11.505,0.5,0.3535533905932738,0.798430903057431,2.0268568138157876,0.0595209763820039,-1.2879468871403605,2.6130974918536167,0.003021324532574273,0.024327320978037838,0.03217233037802838,4.933634130922546e-10,1.3310524089337257,0.4705980922358635,0.16638155111671574,0.05882476152948295,1.0064841063809076,5.324209635734901,0.30095641129676287,0.413868368487974,0.41386836862978493
11.506,0.5,0.35355339059327373,0.7970525094351116,2.026696545014551,0.05949957144700696,-1.2891436070264464,2.6173885556675436,0.00302132453257427,0.02430845999226966,0.032169786428802395,4.933606340881491e-10,1.330947159183221,0.47056088082971353,0.16636839489790264,0.0588201101037142,1.0057037786817142,5.3237886367328855,0.3009352033524236,0.41383286873306246,0.41383286887063825
11.507,0.5,0.3535533905932738,0.7957200830327752,2.026536282742577,0.0594789371439179,-1.2902951368537199,2.6215440132363397,0.003021324532574273,0.02429036953477026,0.03216724258321552,4.933578489652444e-10,1.3308419137205327,0.4705236709395355,0.1663552392150666,0.05881545886744193,1.0049553297272749,5.323367654882132,0.30091386573561696,0.4137972027010754,0.4137972028344051
11.508,0.5,0.3535533905932738,0.7944338898904008,2.02637602699885,0.059459076416866805,-1.2914012135253163,2.6255615853743057,0.003021324532574273,0.02427305254968544,0.0321646988412516,4.933554936946356e-10,1.330736672544995,0.470486462565094,0.16634208406812437,0.058810807820636773,1.0042388813245082,5.322946690179979,0.30089239870051965,0.4137613706474698,0.4137613707765425
11.509,0.5,0.3535533905932738,0.7931941859187713,2.026215777782336,0.059439992083970494,-1.2924615839475353,2.6294390540072516,0.003021324532574273,0.024256511855148998,0.03216215520289423,4.933529999803956e-10,1.3306314356559277,0.47044925570614887,0.166328929456991,0.0588061569632686,1.003554550066888,5.322525742623709,0.30087080250417036,0.4137253728309754,0.4137253729557809
11.51,0.5,0.3535533905932738,0.7920012166675392,2.026055535092022,0.059421686835890594,-1.2934760052603735,2.6331742654422463,0.003021324532574273,0.02424075014183879,0.03215961166812734,4.933501907546352e-10,1.3305262030526657,0.4704120503624648,0.16631577538158326,0.05880150629530811,1.0029024472747072,5.322104812210663,0.30084907740646766,0.41368920951359234,0.41368920963412087
11.511,0.5,0.3535533905932738,0.7908552170996673,2.0258952989268826,0.059404163234445154,-1.2944442450616604,2.636765133583899,0.003021324532574273,0.024225769971588686,0.03215706823693465,4.933475459683187e-10,1.3304209747345364,0.47037484653380357,0.1663026218418171,0.05879685581672546,1.0022826789376502,5.3216838989381445,0.30082722367013986,0.4136528809605587,0.4136528810768001
