box_id,subbox_id,object,stored_re_lower,stored_re_upper,stored_im_lower,stored_im_upper,recomputed_re_lower,recomputed_re_upper,recomputed_im_lower,recomputed_im_upper,contains_recomputed,overlaps_recomputed,status,width_ratio_re,width_ratio_im,elapsed_sec,d0_neg_re_upper_strict,d0_neg_re_upper_stored,d0_neg_re_upper_rat,strict_sector_nondestructive
s0.84_t0,s0.84_t0__s00_t000,Drest,-0.0019363091421977807,-0.0011742692007536786,0.0018013083753690815,0.0025632924361395967,-0.0019363091164113096,-0.0011742692265517426,0.0018013084011839437,0.002563292410311767,True,True,contains,0.999999932307308,0.9999999322260211,15.899657487869263,-0.00020839735578166672,-0.00020839735021895822,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t000,RvecTail,-0.0009074250855853405,0.0006609128626891579,-0.0003632349419052727,0.0011646948909506516,-0.0009074250341131854,0.0006609128112274891,-0.000363234892193235,0.0011646948412336758,True,True,contains,0.9999999343675744,0.9999999349256677,15.899657487869263,-0.00020839735578166672,-0.00020839735021895822,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t001,Drest,-0.001933209143981213,-0.001171189465897508,0.0018035277960824084,0.00256549281031028,-0.0019332091181737479,-0.001171189491716634,0.001803527821918403,0.0025654927844612793,True,True,contains,0.9999999322503178,0.9999999321688076,16.956761598587036,-0.00020935511801733933,-0.00020935511244955598,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t001,RvecTail,-0.0009073066640285522,0.0006610492207006183,-0.0003632132825527243,0.0011646814020690945,-0.000907306612512263,0.0006610491691947936,-0.00036321323279853363,0.0011646813523098346,True,True,contains,0.9999999343120303,0.9999999348689071,16.956761598587036,-0.00020935511801733933,-0.00020935511244955598,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t002,Drest,-0.0019301057882924282,-0.0011681068157901348,0.0018057430710694971,0.002567688587250593,-0.0019301057625069507,-0.0011681068415873223,0.0018057430968836596,0.0025676885614233885,True,True,contains,0.9999999323061226,0.9999999322243311,16.993464946746826,-0.00021031205862192802,-0.00021031205305856933,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t002,RvecTail,-0.0009071884302803144,0.0006611856680225649,-0.0003631920844492126,0.00116466835438007,-0.0009071883788066271,0.0006611856165593243,-0.00036319203474054386,0.0011646683046664657,True,True,contains,0.999999934367108,0.9999999349271238,16.993464946746826,-0.00021031205862192802,-0.00021031205305856933,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t003,Drest,-0.0019269993455610845,-0.0011650209965614992,0.001807953969758128,0.002569879990820663,-0.001926999319754651,-0.0011650210223796689,0.001807953995593369,0.0025698799649723756,True,True,contains,0.9999999322492518,0.9999999321672615,18.915470123291016,-0.0002112681119973398,-0.00021126810642885092,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t003,RvecTail,-0.0009070707921351985,0.0006613226125345695,-0.00036317052643005244,0.0011646549269926623,-0.0009070707406163968,0.0006613225610262086,-0.0003631704766770619,0.0011646548772347096,True,True,contains,0.9999999343103826,0.9999999348675969,18.915470123291016,-0.0002112681119973398,-0.00021126810642885092,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t004,Drest,-0.0019238896377491912,-0.0011619321941729677,0.0018101606234732206,0.002572066877890646,-0.001923889611964946,-0.00116193221996893,0.0018101606492863993,0.002572066852064432,True,True,contains,0.9999999323056583,0.99999993222343,17.226333379745483,-0.00021222334014414046,-0.00021222333458011312,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t004,RvecTail,-0.0009069534232261353,0.0006614597278761427,-0.00036314856125719733,0.0011646410725660386,-0.0009069533717505986,0.0006614596764109941,-0.0003631485115491146,0.0011646410228530657,True,True,contains,0.9999999343663464,0.999999934924905,17.226333379745483,-0.00021222334014414046,-0.00021222333458011312,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t005,Drest,-0.0019207766488828824,-0.0011588404405258662,0.0018123630270338725,0.002574249247011678,-0.0019207766230992843,-0.0011588404663210655,0.001812363052846524,0.0025742492211860727,True,True,contains,0.9999999323056223,0.9999999322231388,19.815124034881592,-0.00021317775933442216,-0.00021317775377011723,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t005,RvecTail,-0.0009068363022556546,0.0006615969926458201,-0.00036312639907584216,0.001164627001558258,-0.0009068362507809104,0.0006615969411814485,-0.0003631263493705703,0.0011646269518481073,True,True,contains,0.9999999343681901,0.9999999349270488,19.815124034881592,-0.00021317775933442216,-0.00021317775377011723,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t006,Drest,-0.0019176604583691277,-0.0011557456676435274,0.0018145611117204273,0.0025764271565337773,-0.0019176604325642015,-0.001155745693460073,0.0018145611375544911,0.002576427130686734,True,True,contains,0.9999999322477103,0.9999999321650999,16.498278856277466,-0.00021413136285186008,-0.00021413135728234946,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t006,RvecTail,-0.0009067188416402726,0.0006617338194143334,-0.0003631036683634824,0.001164612342447527,-0.0009067187901193564,0.0006617337679037378,-0.0003631036186141535,0.0011646122926933157,True,True,contains,0.9999999343100914,0.9999999348677768,16.498278856277466,-0.00021413136285186008,-0.00021413135728234946,-0.00020839735,True
