sigma,t,q_abs,main_base_complex_re,main_base_complex_im,main_seeded_complex_re,main_seeded_complex_im,main_seeded_oriented,seed_complex_re,seed_complex_im,oriented_gain,seed_parallel_to_main,seed_perp_to_main,angle_seed_vs_main,horizontal_defect_total_abs,horizontal_defect_complex_re,horizontal_defect_complex_im,horizontal_defect_complex_abs,horizontal_defect_parallel_to_main,horizontal_defect_perp_to_main,horizontal_defect_parallel_to_seeded_main,horizontal_defect_perp_to_seeded_main,angle_defect_vs_main,angle_defect_vs_seeded_main,defect_j0_abs,defect_j1_abs,defect_j2_abs,defect_j3_abs,defect_j0_parallel,defect_j1_parallel,defect_j2_parallel,defect_j3_parallel,defect_j0_perp,defect_j1_perp,defect_j2_perp,defect_j3_perp,dominant_defect_layer,phase_aware_defect_cost,norm_over_projected_ratio,current_minus_projected_gain,seed_prefix_norm_tax,tilt_tail_upper,vertical_tail,horizontal_tail,cutoff_budget,tail_without_tilt,surplus_current_oriented,surplus_projected_parallel,surplus_projected_phase_aware,failure_class_refined
0.84,32.82,0.27932178451805495,0.013676903760620907,-0.0629711885870806,0.003406019439695855,-0.06634593251094432,0.06643330286212154,-0.012925584950474625,-0.0020660632799937954,0.0019939648103774327,0.0,0.010753149587540348,84.06475557437093,0.016344847686100027,0.009638260484114734,-0.0017083213575467687,0.00978848440874776,0.0,0.009056085761287868,0.0,0.009537999415203101,67.69513920976473,77.01023602460285,0.011851518502055205,0.0033103872972428065,0.0009246632873117619,0.0002582785994902523,0.0,0.0030129062907245903,0.0,0.0001197471395280886,0.010980970968554667,0.0013715173134374648,0.0003002957954268323,0.00022884155551273157,j0,0.0,inf,0.01634484768610002,0.010811103610893718,0.00011056213395324759,0.0006590030936671941,0.00010010409328689991,1.043239217620721e-11,0.0007591071973864862,0.049218785844681784,0.0655636335307818,0.0655636335307818,pass_current
0.84,32.821,0.279321784518055,0.013598052284828006,-0.06299429830659807,0.0034439325307517193,-0.06619428685363674,0.06628381614947887,-0.01275154885153352,-0.0018778895773206225,0.0018385785823662737,0.0,0.010600709783888116,84.68923553529144,0.016344401601976206,0.009620060394287545,-0.0018114024697377046,0.009789113386671527,0.0,0.00902126255811283,0.0,0.009512950913613372,67.15532834225851,76.35810818095352,0.011851195050020141,0.003310296950043166,0.0009246380513707321,0.0002582715505421699,0.0,0.0030293174013071794,0.0,0.00011662632433964107,0.010928693820223158,0.0013346542547051676,0.0003115284364264775,0.00023043978452186043,j0,0.0,inf,0.016344401601976206,0.01064641135224921,0.00010886790525489755,0.000659003093667195,0.00010010136124267413,1.0432294390515558e-11,0.0007591044653421635,0.0490714421769056,0.06541584377888181,0.06541584377888181,pass_current
0.84,32.822,0.279321784518055,0.01351916199988354,-0.06301731267776911,0.003483305332982562,-0.06604319238793017,0.06613498829539431,-0.01257583408655073,-0.0016908507303085402,0.0016838483651586689,0.0,0.010447295056224758,85.32976904214682,0.016343955424411732,0.009600758050064339,-0.0019142901673797755,0.009789742692267355,0.0,0.008985634291709952,0.0,0.009486607165017837,66.61551742621428,75.70456175186412,0.011850871530232001,0.0033102065839186157,0.0009246128101435625,0.0002582645001175535,0.0,0.0030453095780635857,0.0,0.00011347845138181535,0.010874858716119849,0.001297519634522862,0.0003227301775488269,0.00023199826096967789,j0,0.0,inf,0.016343955424411742,0.010482097455134887,0.00010717785067156483,0.000659003093667195,0.00010009862862617048,1.043201180146266e-11,0.0007591017327253773,0.04892475328758563,0.06526870871199737,0.06526870871199737,pass_current
0.84,32.823,0.279321784518055,0.01344023302097094,-0.06304023163527278,0.0035241343161364403,-0.0658926625317658,0.06598683579475033,-0.012398448481085136,-0.0015049624218445483,0.0015297906539215034,0.0,0.010292908924796973,85.9870877794712,0.016343509153424716,0.009580355501685126,-0.002016972665236144,0.009790372325452094,0.0,0.008949204017908078,0.0,0.009458963169018515,66.07570646182056,75.04959205048495,0.011850547942703921,0.003310116198872824,0.0009245875636312783,0.0002582574482166894,0.0,0.0030608778095994526,0.0,0.00011030396946427945,0.010819463182969207,0.0012601175678252936,0.0003338989206616064,0.0002335164745362076,j0,0.0,inf,0.01634350915342471,0.010318206023494996,0.00010549242019584227,0.000659003093667195,0.00010009589543750001,1.043183956563453e-11,0.0007590989995365345,0.048778735221593233,0.06512224437501794,0.06512224437501794,pass_current
0.84,32.824,0.279321784518055,0.013361265463388975,-0.06306305511395338,0.003566415817421996,-0.06574271067634495,0.0658393752161756,-0.012219400018448304,-0.001320240267474526,0.001376422017546286,0.0,0.010137554982354713,86.66196308014048,0.016343062789035533,0.009558854925396473,-0.0021194381997509826,0.00979100228614722,0.0,0.008911974864016282,0.0,0.009430014088063807,65.53589544924866,74.39319458646672,0.01185022428745068,0.003310025794909921,0.0009245623118350327,0.0002582503948398998,0.0,0.003076017102277039,0.0,0.00010710333773181328,0.010762504989321782,0.001222452268789347,0.0003450325504360296,0.0002349939179674003,j0,0.0,inf,0.016343062789035544,0.010154783775155217,0.00010381209037582568,0.000659003093667195,0.00010009316167678762,1.0431813853911125e-11,0.0007590962657757965,0.048633404070988435,0.06497646686002398,0.06497646686002398,pass_current
0.84,32.825,0.27932178451805495,0.013282259442552565,-0.06308578304882026,0.003610146041750387,-0.06559335018475496,0.06569262320004171,-0.012038696839036737,-0.0011366998137470816,0.001223759096646071,0.0,0.009981236893885394,87.35520803430158,0.01634261633126208,0.009536258623221137,-0.0022216750303909274,0.009791632574275958,0.0,0.00887395002855563,0.0,0.009399755253005631,64.99608438868347,73.73536507185689,0.01184990056448525,0.0033099353720335268,0.0009245370547558368,0.00025824333998746707,0.0,0.0030907224821176606,0.0,0.0001038770257353484,0.01070398215215297,0.0011845280518295762,0.0003561289345999434,0.00023643008728218217,j0,0.0,inf,0.01634261633126207,0.009991880232428568,0.00010213736625112477,0.0006590030936671941,0.00010009042734414268,1.0431622280932328e-11,0.000759093531442959,0.04848877597108555,0.06483139230234762,0.06483139230234762,pass_current
0.84,32.826,0.279321784518055,0.013203215073993978,-0.06310841537504783,0.003655321061994962,-0.06544459439060288,0.06554659645638966,-0.011856347239644266,-0.0009543565365715267,0.001071818601481811,0.0,0.009823958396340189,88.06767965262006,0.016342169780125204,0.009512569022717696,-0.0023236714409935522,0.00979226318976657,0.0,0.008835132780986918,0.0,0.009368182168749264,64.4562732803056,73.0760994270052,0.011849576773822744,0.0033098449302478667,0.0009245117923948714,0.0002582362836597211,0.0,0.0031049889967621753,0.0,0.00010062551349956885,0.010643892943540352,0.001146349332565481,0.00036718592421039345,0.0002378244819847865,j0,0.0,inf,0.01634216978012521,0.009829547927401663,0.0001004687834378413,0.000659003093667195,0.00010008769243969328,1.0431647986815663e-11,0.0007590907965385362,0.04834486709628808,0.06468703687641329,0.06468703687641329,pass_current
0.84,32.827,0.27932178451805495,0.013124132473358502,-0.0631309520279767,0.0037019368192692265,-0.06529645659663942,0.06540131176276724,-0.011672359672742882,-0.0007732258395685532,0.0009206173097997122,0.0,0.009665723298341892,88.80028106950436,0.016341723135640605,0.009487788676718447,-0.0024254157411084027,0.009792894132547497,0.0,0.008795526461426256,0.0,0.009335290519982619,63.91646212429643,72.41539378654164,0.011849252915474553,0.003309754469556119,0.0009244865247530234,0.0002582292258569095,0.0,0.003118811717483899,0.0,9.734929158693345e-05,0.010582235897405364,0.0011079206287599472,0.00037820135394471343,0.00023917660528191507,j0,0.0,inf,0.016341723135640605,0.009667842622883243,9.880691037244879e-05,0.0006590030936671941,0.00010008495696353513,1.0431475115966245e-11,0.0007590880610622044,0.048201693655691984,0.06454341679133259,0.06454341679133259,pass_current
0.84,32.828,0.279321784518055,0.013045011756407595,-0.06315339294311317,0.0037499891232078237,-0.06514895007340109,0.06525678596200309,-0.011486742745772157,-0.0005933230524454812,0.0007701720646052096,0.0,0.009506535479908667,89.55396376716513,0.01634127639782878,0.009461920263063537,-0.0025268962673376145,0.009793525402553318,0.0,0.008755134480363785,0.0,0.009301076177000966,63.37665092083802,71.75324450542024,0.011848928989455535,0.0033096639899624345,0.0009244612518314533,0.0002582221665793566,0.0,0.003132185741260153,0.0,9.404886115818632e-05,0.010519009816336264,0.0010692465612292857,0.0003891730424111775,0.00024048596430516523,j0,0.0,inf,0.016341276397828786,0.009506823550058077,9.715235072513586e-05,0.000659003093667195,0.00010008222091579417,1.0431427492803493e-11,0.0007590853250144167,0.04805927188843476,0.06440054828626354,0.06440054828626354,pass_current
0.84,32.829,0.279321784518055,0.012965853039018179,-0.06317573805612933,0.0037994736522832953,-0.06500208805785215,0.06511303595989947,-0.011299505220380417,-0.00041466342937965364,0.0006204997718560895,5.378790982142941e-05,0.009346398892146012,90.32972979596687,0.016340829566706908,0.009434966584310147,-0.0026281013846715558,0.009794156999719864,0.0,0.008713960318366408,0.0,0.009265535201602101,62.836839670113484,71.08964816499284,0.01184860499577815,0.0033095734914702947,0.0009244359736311327,0.0002582151058273336,0.0,0.0031451061928965624,0.0,9.072473402870091e-05,0.010454213778461374,0.0010303318547179685,0.0004000987924795795,0.00024175207033827568,j0,0.0,inf,0.016340829566706898,0.0093465536638031,9.550574599227226e-05,0.000659003093667195,0.00010007948429657532,1.0431239399823353e-11,0.0007590825883950097,0.04791761805880528,0.06425844762551218,0.06425844762551218,pass_current
