t,sigma,r,main,defect,tail_upper,surplus,coverage_ratio,vertical_tail_upper,tilt_tail_upper,horizontal_tail_upper,cutoff_budget,defect_j0,defect_j1,defect_j2,defect_j3,seed_abs,horizontal_delta_abs,vertical_rectangular_residual_abs,target_rect_abs,central_ref_abs
10.0,0.5,0.3535533905932738,2.217200884142331,2.4115945599188104,0.08217042099632924,-0.2765640967728087,1.1247356965942177,0.003021324532574273,0.04086981773488448,0.038279278728870006,4.742874840267547e-16,1.5837126364680336,0.5599269723486862,0.19796407955850426,0.06999087154358577,1.6908899265143653,6.334850545872134,0.21852487110127117,0.3182861893907812,0.3182861893907808
10.25,0.5,0.3535533905932738,2.182625121725278,2.3541420332425074,0.07909128543765889,-0.2506081969548881,1.114819624524798,0.003021324532574273,0.03870262704409221,0.03736733386099219,2.2591401799415137e-16,1.545983121728483,0.5465875744870792,0.19324789021606045,0.06832344681088491,1.6012276497783342,6.183932486913932,0.24696550900285105,0.35288010704110484,0.35288010704110506
10.5,0.5,0.3535533905932738,1.3932185338059926,2.2990954649471544,0.0710227438817558,-0.9768996750229176,1.701181940462868,0.003021324532574273,0.0315078405404962,0.03649357880868499,3.342213888644167e-16,1.5098336183034604,0.5338067949828991,0.18872920228793255,0.0667258493728624,1.3035607479764197,6.039334473213839,0.27309386131053154,0.3833318770877983,0.38333187708779864
10.75,0.5,0.35355339059327384,1.9393845871367075,2.2462961267494754,0.08025964925902243,-0.38717118887179036,1.199636106958758,0.003021324532574276,0.04158283065105919,0.035655494075388545,4.163336342344337e-16,1.4751598881124166,0.5215477801093392,0.1843949860140521,0.06519347251366742,1.7203891125703217,5.9006395524496655,0.2907764382013073,0.4052668605543355,0.40526686055433553
11.0,0.5,0.3535533905932738,1.4824980322435561,2.195602804072344,0.07188110461186874,-0.7849858764406564,1.5295021371817195,0.003021324532574273,0.034008941919415454,0.03485083815987848,5.33167196845001e-16,1.4418691944599031,0.5097777424932911,0.18023364930748795,0.06372221781166142,1.4070377723722494,5.767476777839612,0.29792982511103594,0.4140505760753897,0.41405057607539014
11.25,0.5,0.3535533905932738,1.0874517099372165,2.1468892804923336,0.0670025136829735,-1.1264400842380906,2.035852970706281,0.003021324532574273,0.02990358152353615,0.034077607626862454,6.106226635438361e-16,1.4098786500529932,0.4984673770513035,0.17623483125662415,0.06230842213141293,1.2371884086404843,5.639514600211973,0.30204020487163674,0.4174716219886491,0.4174716219886485
11.5,0.5,0.35355339059327384,1.6452798006239373,2.100042899755363,0.0776850775891653,-0.5324481767205909,1.323621657859454,0.003021324532574276,0.04132973877475919,0.033334014281831206,6.206335383118183e-16,1.379114272665929,0.48759052711661593,0.17238928408324114,0.060948815889576985,1.7099180479109604,5.5164570906637165,0.30106049709360744,0.41404336456092034,0.41404336456092095
11.75,0.5,0.35355339059327384,0.9748219506938036,2.0549627901315555,0.06416880998783364,-1.1443096494255856,2.173865287513431,0.003021324532574276,0.02852902846904394,0.03261845698621521,2.1677797545656835e-16,1.3495098190603478,0.4771237721677014,0.1686887273825435,0.05964047152096269,1.1803195983028096,5.398039276241391,0.2927544895981391,0.401115400441203,0.4011154004412031
12.0,0.5,0.3535533905932738,1.0915581015204703,2.011557973298027,0.06565485674000565,-0.9856547285175623,1.902979628060667,0.003021324532574273,0.03070404056777963,0.031929491639651225,5.266250202865052e-16,1.3210055430741083,0.46704598874636005,0.16512569288426357,0.05838074859329502,1.2703054668881737,5.284022172296432,0.28119317119469556,0.3829194274928488,0.38291942749284924
12.25,0.5,0.3535533905932738,1.385650104085101,1.969746663434727,0.0731261371558606,-0.6572226965054865,1.4743063884366603,0.003021324532574273,0.03883899256876673,0.031265820054519486,1.0007415106216804e-16,1.293547735332156,0.4573381877209345,0.1616934669165195,0.05716727346511681,1.606869443766546,5.174190941328623,0.2658626902138293,0.35877789617467387,0.3587778961746738
12.5,0.5,0.3535533905932738,0.70949439490649,1.929454900126165,0.058268085295042064,-1.278228590514717,2.8016049170947785,0.003021324532574273,0.02462049250649683,0.030626268255970875,8.777083671441753e-17,1.2670878254626061,0.4479831968717627,0.1583859781828258,0.05599789960897034,1.0186133697759094,5.068351301850423,0.2452553253876972,0.32717642052864,0.32717642052864004
12.75,0.5,0.3535533905932738,1.0838004099155536,1.8906151071075297,0.06414118579951048,-0.8709558829914865,1.8036128008655659,0.003021324532574273,0.031110097662054213,0.030009763604881425,5.525032997054198e-16,1.24158143561427,0.4389653262590896,0.1551976794517838,0.054870665782386224,1.2871050977246121,4.966325742457079,0.2216974526512905,0.29050857590494694,0.2905085759049472
13.0,0.5,0.35355339059327384,1.0721165135158102,1.8531658722350421,0.06711187100392264,-0.8481612297231547,1.7911091929194942,0.003021324532574276,0.03467521516602974,0.029415331305318166,4.520411121784011e-16,1.2169882359614999,0.4302703171363154,0.1521235294951875,0.05378378964203945,1.43460321756983,4.8679529438459985,0.19567067554855938,0.24861271531523507,0.248612715315235
13.25,0.5,0.35355339059327384,0.6810315774150449,1.8170508589915164,0.055724609122215454,-1.191743890698687,2.7499098870306797,0.003021324532574276,0.023861207462791502,0.0288420771268495,1.7772239894833365e-16,1.1932712298815442,0.4218850892220258,0.14915890373519308,0.052735636152753236,0.9871997862830095,4.773084919526176,0.16695325438485184,0.20086077213680187,0.20086077213680184
13.5,0.5,0.3535533905932738,0.9617627763502027,1.7822176824149307,0.0605675032993401,-0.8810224093640682,1.9160496029046408,0.003021324532574273,0.02925700920462389,0.028289169562141756,1.7772239894833365e-16,1.170396015768224,0.41379747971171427,0.14629950197102798,0.05172468496396429,1.2104380417094716,4.681584063072894,0.13806034199832407,0.1488631002757005,0.1488631002757003
13.75,0.5,0.3535533905932738,0.8514033318292382,1.7486179798325243,0.06171957538553833,-0.9589342233888244,2.1262984152629008,0.003021324532574273,0.030942409903240885,0.027755840949722603,5.721958498152796e-16,1.148330833483555,0.40599625970091097,0.1435413541854444,0.05074953246261389,1.2801674220046833,4.593323333934218,0.11246071892526757,0.09293230249357592,0.09293230249357566
14.0,0.5,0.3535533905932738,0.8058153944287467,1.7162065880012563,0.0552921649952634,-0.9656833585677729,2.1983927897683797,0.003021324532574273,0.02502946604997043,0.027241374412718358,3.433175098891678e-16,1.1270460239795792,0.39847094313264847,0.14088075299744743,0.04980886789158105,1.0355336616489055,4.508184095918317,0.09581228231169119,0.033176569199376116,0.03317656919937617
