t,sigma,r,main,defect,tail_upper,surplus,coverage_ratio,vertical_tail_upper,tilt_tail_upper,horizontal_tail_upper,cutoff_budget,defect_j0,defect_j1,defect_j2,defect_j3,seed_abs,horizontal_delta_abs,vertical_rectangular_residual_abs,target_rect_abs,central_ref_abs
47.5,0.5,0.35355339059327384,0.2637350553264316,0.0,0.009540803701041089,0.2541942516253905,0.03617571311948725,0.003021324532574276,0.0065194791684665635,0.0,2.482534153247273e-16,0.0,0.0,0.0,0.0,0.2697276930273913,0.0,0.2594226516239048,0.267788264271277,0.2677882642712768
47.501,0.5,0.3535533905932738,0.2631819099388251,0.0,0.009533262936841024,0.2536486470019841,0.03622309352134791,0.003021324532574273,0.006511938404266503,0.0,2.482534153247273e-16,0.0,0.0,0.0,0.0,0.2694157121346258,0.0,0.25906398017859944,0.267229542310713,0.2672295423107129
47.502,0.5,0.35355339059327384,0.26262878594056066,0.0,0.009525719012903118,0.25310306692765755,0.036270658522021354,0.003021324532574276,0.0065043944803285635,0.0,2.7755575615628914e-16,0.0,0.0,0.0,0.0,0.26910360051534216,0.0,0.2587053560059026,0.2666707978428239,0.26667079784282405
47.503,0.5,0.3535533905932738,0.26207568400592507,0.0,0.009518171953163122,0.25255751205276195,0.03631840927656582,0.003021324532574273,0.0064968474205886065,0.0,2.423651445728339e-16,0.0,0.0,0.0,0.0,0.2687913591598297,0.0,0.2583467800017303,0.2661120317294992,0.26611203172949943
47.504,0.5,0.3535533905932738,0.2615226048083593,0.0,0.009510621781604608,0.2520119830267547,0.03636634694952614,0.003021324532574273,0.006489297249030169,0.0,1.6711069443220838e-16,0.0,0.0,0.0,0.0,0.26847898906034867,0.0,0.2579882530629605,0.26555324483227233,0.2655532448322722
47.505,0.5,0.3535533905932738,0.26096954902048913,0.0,0.009503068522260141,0.251466480498229,0.03641447271502945,0.003021324532574273,0.006481743989685462,0.0,4.0626616427409517e-16,0.0,0.0,0.0,0.0,0.2681664912111739,0.0,0.25762977608747956,0.26499443801234696,0.26499443801234684
47.506,0.5,0.35355339059327384,0.2604165173141114,0.0,0.009495512199208989,0.25092100511490245,0.03646278775687493,0.003021324532574276,0.006474187666634199,0.0,5.134781488891349e-16,0.0,0.0,0.0,0.0,0.2678538666085452,0.0,0.25727134997413087,0.2644356121305825,0.26443561213058264
47.507,0.5,0.3535533905932738,0.25986351036022826,0.0,0.009487952836580826,0.25037555752364743,0.03651129326864101,0.003021324532574273,0.006466628304005931,0.0,6.220283963191678e-16,0.0,0.0,0.0,0.0,0.26754111625076493,0.0,0.25691297562280807,0.26387676804752475,0.26387676804752513
47.508,0.5,0.35355339059327373,0.2593105288289607,0.0,0.009480390458550796,0.24983013837040993,0.03655999045377749,0.00302132453257427,0.00645906592597647,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.2672282411380485,0.0,0.25655465393431104,0.2633179066233145,0.2633179066233145
47.509,0.5,0.35355339059327373,0.2587575733897175,0.0,0.009472825089347572,0.24928474830036992,0.03660888052571296,0.00302132453257427,0.006451500556773144,0.0,1.5700924586837752e-16,0.0,0.0,0.0,0.0,0.2669152422727429,0.0,0.2561963858105568,0.26275902871785156,0.2627590287178517
47.51,0.5,0.3535533905932738,0.258204644711002,0.0,0.009465256753244868,0.24873938795775716,0.03665796470795073,0.003021324532574273,0.006443932220670372,0.0,2.2247786310271853e-16,0.0,0.0,0.0,0.0,0.2666021206591435,0.0,0.25583817215440213,0.2622001351906021,0.26220013519060187
47.511,0.5,0.3535533905932738,0.2576517434605673,0.0,0.009457685474567157,0.24819405798600014,0.03670724423417155,0.003021324532574273,0.0064363609419927584,0.0,1.2412670766236366e-16,0.0,0.0,0.0,0.0,0.26628887730362244,0.0,0.2554800138697637,0.2616412269007457,0.26164122690074576
47.512,0.5,0.3535533905932738,0.2570988703053272,0.0,0.009450111277687431,0.24764875902763975,0.036756720348341494,0.003021324532574273,0.0064287867451131,0.0,5.721958498152797e-17,0.0,0.0,0.0,0.0,0.26597551321454505,0.0,0.2551219118615421,0.261082304707088,0.26108230470708804
47.513,0.5,0.3535533905932738,0.25654602591144327,0.0,0.009442534187030215,0.24710349172441304,0.03680639430481636,0.003021324532574273,0.006421209654455569,0.0,3.734130795427979e-16,0.0,0.0,0.0,0.0,0.26566202940240247,0.0,0.2547638670357432,0.2605233694681404,0.2605233694681401
47.514,0.5,0.35355339059327373,0.2559932109441964,0.0,0.009434954227065792,0.2465582567171306,0.036856267368444016,0.00302132453257427,0.0064136296944914606,0.0,6.206335383118183e-17,0.0,0.0,0.0,0.0,0.26534842687963545,0.0,0.2544058802993133,0.2599644220419863,0.25996442204198633
47.515,0.5,0.3535533905932738,0.255440426068155,0.0,0.009427371422318889,0.2460130546458361,0.03690634081468192,0.003021324532574273,0.006406046889744368,0.0,2.482534153247273e-16,0.0,0.0,0.0,0.0,0.265034706660848,0.0,0.25404795256034096,0.2594054632864539,0.2594054632864537
47.516,0.5,0.3535533905932738,0.2548876719470363,0.0,0.009419785797360747,0.24546788614967557,0.036956615929695125,0.003021324532574273,0.006398461264786096,0.0,3.775166431889533e-16,0.0,0.0,0.0,0.0,0.26472086976263964,0.0,0.2536900847278939,0.2588464940589633,0.2588464940589632
47.517,0.5,0.35355339059327373,0.25433494924379524,0.0,0.009412197376814339,0.2449227518669809,0.0370070940104743,0.00302132453257427,0.006390872844239916,0.0,1.5265566588595902e-16,0.0,0.0,0.0,0.0,0.26440691720373866,0.0,0.2533322777121502,0.2582875152166205,0.2582875152166205
47.518,0.5,0.3535533905932738,0.2537822586205792,0.0,0.009404606185353026,0.24437765243522616,0.03705777636494881,0.003021324532574273,0.006383281652778388,0.0,3.650675994272796e-16,0.0,0.0,0.0,0.0,0.2640928500049121,0.0,0.2529745324243089,0.25772852761616427,0.2577285276161643
47.519,0.5,0.3535533905932738,0.25322960073876744,0.0,0.009397012247700082,0.24383258849106734,0.0371086643120923,0.003021324532574273,0.00637568771512558,0.0,2.2887833992611187e-16,0.0,0.0,0.0,0.0,0.26377866918905907,0.0,0.25261684977667814,0.25716953211400273,0.2571695321140028
47.52,0.5,0.3535533905932738,0.25267697625894,0.0,0.00938941558863025,0.24328756067030974,0.037159759182047926,0.003021324532574273,0.006368091056055592,0.0,3.855927796350635e-16,0.0,0.0,0.0,0.0,0.26346437578114784,0.0,0.25225923068261513,0.25661052956618036,0.25661052956618
47.521,0.5,0.35355339059327373,0.25212438584090896,0.0,0.009381816232968151,0.2427425696079408,0.03721106231623345,0.00302132453257427,0.006360491700393657,0.0,2.237726045655905e-16,0.0,0.0,0.0,0.0,0.2631499708082627,0.0,0.2519016760565716,0.25605152082840055,0.25605152082840044
47.522,0.5,0.35355339059327384,0.2515718301436993,0.0,0.009374214205590817,0.2421976159381085,0.037262575067471625,0.003021324532574276,0.006352889673016284,0.0,2.5589376332604516e-16,0.0,0.0,0.0,0.0,0.2628354552996082,0.0,0.25154418681409635,0.2554925067560114,0.2554925067560112
47.523,0.5,0.3535533905932738,0.2510193098255715,0.0,0.009366609531425738,0.2416527002941458,0.03731429880009795,0.003021324532574273,0.006345284998851285,0.0,1.8041124150158794e-16,0.0,0.0,0.0,0.0,0.26252083028651363,0.0,0.2511867638718363,0.25493348820401684,0.2549334882040167
47.524,0.5,0.35355339059327384,0.2504668255439781,0.0,0.009359002235451431,0.24110782330852665,0.037366234890089806,0.003021324532574276,0.006337677702876911,0.0,2.423651445728339e-16,0.0,0.0,0.0,0.0,0.2622060968023926,0.0,0.2508294081475023,0.2543744660270336,0.2543744660270334
47.525,0.5,0.3535533905932738,0.2499143779556599,0.0,0.009351392342699145,0.24056298561296077,0.03741838472518088,0.003021324532574273,0.006330067810124656,0.0,2.1677797545656835e-16,0.0,0.0,0.0,0.0,0.2618912558828636,0.0,0.25047212055997836,0.2538154410793826,0.25381544107938275
47.526,0.5,0.35355339059327384,0.2493619677165629,0.0,0.009343779878251482,0.24001818783831141,0.03747074970499143,0.003021324532574276,0.00632245534567704,0.0,1.6711069443220836e-16,0.0,0.0,0.0,0.0,0.2615763085656544,0.0,0.250114902029234,0.25325641421500455,0.2532564142150047
47.527,0.5,0.3535533905932738,0.24880959548185405,0.0,0.009336164867243181,0.23947343061461088,0.03752333124115415,0.003021324532574273,0.00631484033466859,0.0,3.1676639673831405e-16,0.0,0.0,0.0,0.0,0.26126125589064614,0.0,0.24975775347636364,0.25269738628746874,0.25269738628746846
47.528,0.5,0.3535533905932738,0.24825726190596092,0.0,0.009328547334860311,0.23892871457110063,0.03757613075743152,0.003021324532574273,0.006307222802285852,0.0,1.8619006149354548e-16,0.0,0.0,0.0,0.0,0.26094609889987064,0.0,0.24940067582358222,0.25213835815000796,0.2521383581500081
47.529,0.5,0.35355339059327373,0.24770496764253042,0.0,0.009320927306342583,0.23838404033618782,0.03762914968985951,0.00302132453257427,0.006299602773768188,0.0,1.2412670766236366e-16,0.0,0.0,0.0,0.0,0.26063083863754594,0.0,0.24904366999426106,0.2515793306554815,0.2515793306554816
47.53,0.5,0.3535533905932738,0.24715271334450023,0.0,0.009313304806982503,0.23783940853751773,0.03768238948686317,0.003021324532574273,0.006291980274407825,0.0,4.0412728104402656e-16,0.0,0.0,0.0,0.0,0.2603154761500762,0.0,0.24868673691292634,0.25102030465643455,0.25102030465643466
47.531,0.5,0.3535533905932738,0.24660049966400566,0.0,0.009305679862123538,0.2372948198018821,0.037735851609394834,0.003021324532574273,0.006284355329548915,0.0,3.510833468576701e-16,0.0,0.0,0.0,0.0,0.26000001248601506,0.0,0.2483298775052212,0.25046128100500537,0.25046128100500525
47.532,0.5,0.3535533905932738,0.246048327252446,0.0,0.00929805249716384,0.23675027475528215,0.03778953753107219,0.003021324532574273,0.006276727964589293,0.0,2.7476618026966064e-16,0.0,0.0,0.0,0.0,0.2596844486961363,0.0,0.24797309269797466,0.24990226055298612,0.24990226055298592
47.533,0.5,0.3535533905932738,0.2454961967604966,0.0,0.009290422737554583,0.23620577402294202,0.03784344873830456,0.003021324532574273,0.006269098204979893,0.0,4.163336342344337e-16,0.0,0.0,0.0,0.0,0.2593687858334109,0.0,0.2476163834191794,0.24934324415183365,0.24934324415183365
47.534,0.5,0.35355339059327373,0.24494410883807188,0.0,0.00928279060879969,0.2356613182292722,0.03789758673043398,0.00302132453257427,0.006261466076225039,0.0,3.818283603795215e-16,0.0,0.0,0.0,0.0,0.25905302495301863,0.0,0.2472597505980014,0.24878423265262747,0.24878423265262783
47.535,0.5,0.35355339059327373,0.24439206413429898,0.0,0.009275156136455664,0.23511690799784332,0.03795195301987693,0.00302132453257427,0.006253831603881194,0.0,2.0014830212433607e-16,0.0,0.0,0.0,0.0,0.2587371671122962,0.0,0.24690319516472845,0.24822522690604146,0.24822522690604135
47.536,0.5,0.3535533905932738,0.24384006329768002,0.0,0.0092675193461362,0.2345725439515438,0.038006549132258094,0.003021324532574273,0.0062461948135618265,0.0,1.0007415106216804e-16,0.0,0.0,0.0,0.0,0.25842121337093893,0.0,0.2465467180509621,0.24766622776249778,0.24766622776249772
47.537,0.5,0.3535533905932738,0.24328810697587078,0.0,0.009259880263506054,0.23402822671236473,0.03806137660656156,0.003021324532574273,0.006238555730931383,0.0,3.9739936517281115e-16,0.0,0.0,0.0,0.0,0.2581051647907515,0.0,0.24619032018938408,0.2471072360719474,0.24710723607194737
47.538,0.5,0.35355339059327373,0.24273619581585062,0.0,0.009252238914284212,0.23348395690156643,0.03811643699526102,0.00302132453257427,0.006230914381709817,0.0,1.2412670766236366e-16,0.0,0.0,0.0,0.0,0.25778902243583496,0.0,0.24583400251392587,0.24654825268403374,0.24654825268403363
47.539,0.5,0.35355339059327373,0.24218433046384408,0.0,0.009244595324245968,0.23293973513959812,0.03817173186448618,0.00302132453257427,0.006223270791670989,0.0,7.099407485460599e-16,0.0,0.0,0.0,0.0,0.25747278737252005,0.0,0.24547776595970913,0.24598927844801055,0.2459892784480106
47.54,0.5,0.35355339059327384,0.24163251156538734,0.0,0.009236949519218617,0.23239556204616874,0.038227262794142,0.003021324532574276,0.006215624986644203,0.0,1.3947004136484323e-16,0.0,0.0,0.0,0.0,0.25715646066943165,0.0,0.24512161146310693,0.2454303142128068,0.24543031421280667
47.541,0.5,0.3535533905932738,0.24108073976524688,0.0,0.009229301525087382,0.2318514382401595,0.038283031378095335,0.003021324532574273,0.006207976992512758,0.0,3.500532712483028e-16,0.0,0.0,0.0,0.0,0.2568400433974296,0.0,0.244765539961685,0.24487136082693778,0.24487136082693756
47.542,0.5,0.35355339059327373,0.2405290157075006,0.0,0.009221651367789595,0.231307364339711,0.03833903922428943,0.00302132453257427,0.006200326835215186,0.0,1.3877787807814457e-16,0.0,0.0,0.0,0.0,0.2565235366296574,0.0,0.24440955239424622,0.24431241913858556,0.24431241913858565
47.543,0.5,0.3535533905932738,0.23997734003546828,0.0,0.009213999073319346,0.23076334096214893,0.03839528795492746,0.003021324532574273,0.006192674540744805,0.0,2.665835984225005e-16,0.0,0.0,0.0,0.0,0.2562069414415254,0.0,0.24405364970081747,0.24375348999552704,0.24375348999552687
47.544,0.5,0.35355339059327384,0.23942571339182603,0.0,0.0092063446677263,0.23021936872409973,0.03845177920660465,0.003021324532574276,0.006185020135151858,0.0,1.6711069443220838e-16,0.0,0.0,0.0,0.0,0.25589025891079975,0.0,0.24369783282272894,0.24319457424523994,0.24319457424523983
47.545,0.5,0.35355339059327373,0.23887413641847455,0.0,0.009198688177115206,0.22967544824135935,0.038508514630484623,0.00302132453257427,0.006177363644540738,0.0,1.9869968258640557e-16,0.0,0.0,0.0,0.0,0.2555734901174873,0.0,0.24334210270250814,0.24263567273477205,0.24263567273477196
47.546,0.5,0.3535533905932738,0.23832260975661174,0.0,0.00919102962764608,0.22913158012896565,0.038565495892447926,0.003021324532574273,0.0061697050950717735,0.0,3.469446951953614e-17,0.0,0.0,0.0,0.0,0.25525663614390726,0.0,0.24298646028394502,0.24207678631080734,0.24207678631080737
47.547,0.5,0.3535533905932738,0.23777113404676345,0.0,0.00918336904553671,0.22858776500122674,0.03862272467325903,0.003021324532574273,0.006162044512962232,0.0,2.0407899217551517e-16,0.0,0.0,0.0,0.0,0.2549396980747364,0.0,0.24263090651213343,0.24151791581969478,0.24151791581969498
47.548,0.5,0.35355339059327373,0.23721970992871652,0.0,0.009175706457060008,0.22804400347165651,0.038680202668729624,0.00302132453257427,0.006154381924485266,0.0,4.73525494324523e-16,0.0,0.0,0.0,0.0,0.25462267699696284,0.0,0.24227544233342857,0.2409590621073781,0.24095906210737772
47.549,0.5,0.35355339059327384,0.236668338041579,0.0,0.009168041888544861,0.22750029615303413,0.038737931589878226,0.003021324532574276,0.006146717355970146,0.0,4.3885418357208767e-16,0.0,0.0,0.0,0.0,0.25430557399989595,0.0,0.2419200686954549,0.24040022601944677,0.24040022601944663
47.55,0.5,0.35355339059327384,0.23611701902374985,0.0,0.009160375366377866,0.22695664365737198,0.03879591316311032,0.003021324532574276,0.006139050833803347,0.0,2.42861286636753e-16,0.0,0.0,0.0,0.0,0.25398839017521313,0.0,0.24156478654714802,0.23984140840111173,0.23984140840111154
47.551,0.5,0.35355339059327384,0.23556575351294382,0.0,0.009152706917002876,0.22641304659594094,0.03885414913038264,0.003021324532574276,0.0061313823844283315,0.0,2.6945789820192466e-16,0.0,0.0,0.0,0.0,0.25367112661694846,0.0,0.24120959683874468,0.23928261009721816,0.23928261009721793
47.552,0.5,0.35355339059327384,0.2350145421461807,0.0,0.009145036566920272,0.22586950557926042,0.03891264124937424,0.003021324532574276,0.006123712034345722,0.0,2.7203650143515583e-16,0.0,0.0,0.0,0.0,0.2533537844215011,0.0,0.24085450052179067,0.23872383195223515,0.23872383195223498
47.553,0.5,0.35355339059327384,0.23446338555978533,0.0,0.009137364342687472,0.22532602121709785,0.03897139129366344,0.003021324532574276,0.0061160398101130905,0.0,1.0591761858187546e-16,0.0,0.0,0.0,0.0,0.2530363646876263,0.0,0.24049949854913058,0.23816507481025062,0.23816507481025068
47.554,0.5,0.3535533905932738,0.23391228438940065,0.0,0.009129690270920515,0.22478259411848014,0.03903040105290943,0.003021324532574273,0.006108365738346017,0.0,2.2301825219878386e-16,0.0,0.0,0.0,0.0,0.25271886851647973,0.0,0.2401445918749474,0.23760633951498253,0.2376063395149823
47.555,0.5,0.35355339059327384,0.23336123926998129,0.0,0.009122014378292216,0.22423922489168907,0.03908967233302501,0.003021324532574276,0.0061006898457177505,0.0,1.8875832159447664e-16,0.0,0.0,0.0,0.0,0.2524012970116019,0.0,0.23978978145475044,0.23704762690976441,0.2370476269097643
47.556,0.5,0.3535533905932738,0.23281025083583481,0.0,0.009114336691534882,0.22369591414429993,0.039149206956363015,0.003021324532574273,0.006093012158960165,0.0,4.445768331151997e-16,0.0,0.0,0.0,0.0,0.2520836512789603,0.0,0.2394350682454106,0.23648893783758912,0.23648893783758893
47.557,0.5,0.35355339059327384,0.23225931972052608,0.0,0.00910665723743681,0.22315266248308926,0.03920900676190176,0.003021324532574276,0.0060853327048623895,0.0,1.457167719820518e-16,0.0,0.0,0.0,0.0,0.2517659324268896,0.0,0.23908045320510612,0.23593027314100282,0.23593027314100282
47.558,0.5,0.35355339059327373,0.23170844655703401,0.0,0.009098976042847848,0.22260947051418617,0.03926907360542929,0.00302132453257427,0.006077651510273515,0.0,6.206335383118183e-17,0.0,0.0,0.0,0.0,0.25144814156620704,0.0,0.2387259372934298,0.23537163366226527,0.2353716336622652
47.559,0.5,0.3535533905932738,0.23115763197757086,0.0,0.009091293134674362,0.2220663388428965,0.039329409359741524,0.003021324532574273,0.006069968602099611,0.0,4.783812555293249e-16,0.0,0.0,0.0,0.0,0.251130279810085,0.0,0.2383715214712658,0.23481302024315745,0.2348130202431576
