sigma,t,q_abs,main_base_complex_re,main_base_complex_im,main_seeded_complex_re,main_seeded_complex_im,main_seeded_oriented,seed_complex_re,seed_complex_im,oriented_gain,seed_parallel_to_main,seed_perp_to_main,angle_seed_vs_main,horizontal_defect_total_abs,horizontal_defect_complex_re,horizontal_defect_complex_im,horizontal_defect_complex_abs,horizontal_defect_parallel_to_main,horizontal_defect_perp_to_main,horizontal_defect_parallel_to_seeded_main,horizontal_defect_perp_to_seeded_main,angle_defect_vs_main,angle_defect_vs_seeded_main,defect_j0_abs,defect_j1_abs,defect_j2_abs,defect_j3_abs,defect_j0_parallel,defect_j1_parallel,defect_j2_parallel,defect_j3_parallel,defect_j0_perp,defect_j1_perp,defect_j2_perp,defect_j3_perp,dominant_defect_layer,phase_aware_defect_cost,norm_over_projected_ratio,current_minus_projected_gain,seed_prefix_norm_tax,tilt_tail_upper,vertical_tail,horizontal_tail,cutoff_budget,tail_without_tilt,surplus_current_oriented,surplus_projected_parallel,surplus_projected_phase_aware,failure_class_refined
0.5,24.5,0.35355339059327384,-0.06894291369642923,-0.08273702187643127,-0.10473448081249209,-0.33410096030545544,0.3501324937050113,-0.12129921410429464,-0.2685712061721765,0.24243597501506314,0.0,0.1334163333858478,31.699850763335775,0.7663815880573711,-0.06112707361877427,0.42928935301632487,0.43361949649706694,0.2906671860112596,0.32177391864267935,0.39134863297793754,0.186740770076246,132.09236655799498,154.49081117419573,0.503288664494151,0.17793941377906772,0.06291108306176889,0.022242426722383475,0.4966635189180333,0.0,0.0,0.019320067858422992,0.08139305120378791,0.15951491955218547,0.04314628763014162,0.011020913049585732,j0,0.15889733651566332,1.958309096995303,0.37503295507943357,0.25389932221093836,0.007122906667098117,0.003021324532574276,0.012164787112021774,4.4679173024089337e-10,0.01518611209138778,-0.4385581131108457,-0.06352515803141212,0.1689261384308621,phase_aware_would_pass
0.5,24.501,0.3535533905932738,-0.06905577133730832,-0.08266185640867316,-0.10877119466115731,-0.33459087760360284,0.35182698612182167,-0.12587465285638938,-0.2678770216055528,0.24411588149505298,0.0,0.13103757787807133,30.916723815291395,0.7663688734852058,-0.056574829628163514,0.429964940584023,0.4336710290979537,0.2937012092735381,0.31907704579010293,0.3914100976742591,0.18673161734828178,132.62867224594066,154.49539971619078,0.5032803147371313,0.17793646169416272,0.06291003934214141,0.022242057711770347,0.4966727423291071,0.0,0.0,0.019294413410538214,0.08128506768890774,0.15958379045445803,0.04307221741521869,0.01106502337986531,j0,0.16094608179224285,1.957969091852598,0.37495877581094667,0.2550402842102162,0.007153946384164547,0.003021324532574273,0.012164585293415964,4.467872367968555e-10,0.015185910272777475,-0.43688174402032615,-0.06192296820937946,0.1685410476726368,phase_aware_would_pass
0.5,24.502,0.3535533905932738,-0.06916855711163186,-0.08258655357254581,-0.11281523316547319,-0.33503445567634726,0.3535185473557595,-0.130441933985325,-0.26712787240937763,0.24579283954236864,0.0,0.1286306571148084,30.138006252998252,0.7663561678406638,-0.0520151495799194,0.43059232189861424,0.43372263425357593,0.2967102622466581,0.316351614096373,0.3914792137297643,0.18670658446178806,133.16497843957916,154.50231576134303,0.5032719708429502,0.17793351168208427,0.06290899635536878,0.02224168896026054,0.4966852479931795,0.0,0.0,0.01926820681288182,0.08115689164883741,0.1596557230679059,0.042996172739172694,0.011109857515782562,j0,0.16299201147966352,1.9575909549304318,0.37487695411089955,0.25619323880063555,0.007185312894939288,0.003021324532574273,0.012164383616518474,4.4678299598320454e-10,0.015185708595875744,-0.4352086419757194,-0.060331687864819836,0.16815551438528092,phase_aware_would_pass
0.5,24.503,0.35355339059327384,-0.06928127091220995,-0.08251111343942011,-0.1168660926403176,-0.33543161273577393,0.3552070529023002,-0.13500044891902302,-0.2663238555697409,0.2474667246114328,0.0,0.1261958008025869,29.3636778744362,0.7663434711203791,-0.04744854318821561,0.43117141557578254,0.433774312125912,0.29969407667131887,0.31359785437472903,0.39155584415302735,0.18666594432278824,133.7012851390912,154.51151814989973,0.5032636328093972,0.1779305637420508,0.06290795410117468,0.022241320467756356,0.49670096206618247,0.0,0.0,0.01924145075832593,0.08100887847045327,0.15973064237974013,0.042918178333510186,0.011155398193895017,j0,0.16503500081444158,1.9571754133259156,0.3747876269673518,0.2573579107453522,0.007216998330354107,0.003021324532574276,0.01216418208127587,4.4677911499968357e-10,0.015185507060629261,-0.4335389236090623,-0.05875129664171052,0.16776954669687524,phase_aware_would_pass
0.5,24.504,0.3535533905932738,-0.06939391263203715,-0.08243553608051865,-0.12092326851342294,-0.33578227235621655,0.35689238055284084,-0.13954959019646332,-0.265465074661827,0.24913741445259424,0.0,0.12373324116085596,28.59371683548122,0.7663307833209848,-0.04287552105126334,0.43170214561184067,0.4338260628769141,0.3026523864189971,0.31081599995201387,0.3916398525329927,0.18660996420132536,134.2375923446508,154.52296644452065,0.5032553006342615,0.1779276178732805,0.06290691257928273,0.02224095223416007,0.496719809743081,0.0,0.0,0.01921414785185344,0.08084137693828788,0.15980847403146917,0.042838258377465244,0.011201628390966452,j0,0.16707492732940468,1.9567231944466816,0.3746909307879921,0.2585340273524909,0.007248994896612205,0.003021324532574273,0.012163980687634683,4.4677444253661224e-10,0.015185305666983399,-0.43187270333173955,-0.057181772543747476,0.16738315265984055,phase_aware_would_pass
0.5,24.505,0.3535533905932738,-0.06950648216429481,-0.08235982156691252,-0.1249862553821304,-0.3360863634837685,0.35857441034489745,-0.14408875153868297,-0.2645516398373637,0.25080478906232495,0.0,0.12124321290225598,27.82809973812933,0.7663181044391267,-0.03829659459454171,0.43218444139325546,0.4338778866685175,0.30558492751547905,0.3080062866489877,0.39173110310564757,0.18653890586033642,134.7739000564328,154.53662091853988,0.5032469743153402,0.17792467407499465,0.06290587178941752,0.022240584259374332,0.4967417153704943,0.0,0.0,0.01918630061564824,0.08065472936116944,0.1598891443363111,0.04275643651593132,0.011248531321212786,j0,0.1691116708038409,1.9562350254134793,0.3745870013334791,0.25972131855007313,0.007281294877249125,0.003021324532574273,0.012163779435541698,4.4676990694472637e-10,0.015185104414885879,-0.43021009338636423,-0.055623092052885126,0.16699634024892154,phase_aware_would_pass
0.5,24.506,0.3535533905932738,-0.06961897940234746,-0.08228396996952177,-0.12905454707011493,-0.3363438204452201,0.3602530245135479,-0.14861732791950286,-0.2635836678113743,0.25246873063466385,0.0,0.11872595321276277,27.066801716775295,0.7663054344714404,-0.03371227601397879,0.4326182377055426,0.43392978366262436,0.3084914381641734,0.30516895276042083,0.391829460815992,0.18645302568245187,135.310208274617,154.55244254424971,0.5032386538504237,0.17792173234641218,0.06290483173130296,0.022240216543301522,0.4967666025534164,0.0,0.0,0.019157911493984624,0.08044927169789982,0.15997258029492648,0.04267273587688401,0.011296090433490457,j0,0.17114511321498974,1.9557116324933692,0.3744759736554484,0.2609195169544125,0.007313890635008699,0.003021324532574273,0.012163578324943499,4.4676579525422867e-10,0.015184903304283567,-0.42855120389718476,-0.05407523024173638,0.1666091173592659,phase_aware_would_pass
0.5,24.507,0.3535533905932738,-0.06973140423974228,-0.08220798135911415,-0.13312763668418132,-0.3365545829563374,0.3619281074440469,-0.15313471563605732,-0.26256128184811023,0.25412912351383166,0.0,0.11618170173160312,26.309796522438923,0.766292773414562,-0.02912307821913933,0.4330034747415793,0.4339817540211104,0.31137165876917694,0.302304239035067,0.391934791375507,0.18635257479486939,135.8465169993773,154.5703929811951,0.5032303392373032,0.17791879268675195,0.06290379240466293,0.022239849085843998,0.49679439425630756,0.0,0.0,0.019128982857927166,0.0802253336820717,0.16005870960955218,0.04258717908832327,0.011344289408431223,j0,0.1731751386905994,1.9551537405628991,0.374357982039055,0.26212835793215117,0.007346774613539133,0.003021324532574273,0.0121633773557867,4.4676137035107e-10,0.015184702335122344,-0.4268961429191766,-0.05253816088012159,0.16622149180478604,phase_aware_would_pass
0.5,24.508,0.3535533905932738,-0.06984375657020779,-0.08213185580630407,-0.13720501667122692,-0.3367185961296713,0.3635995456258002,-0.15764031237929743,-0.26148461174634413,0.25578585414820554,0.0,0.11361070053097663,25.557056604847237,0.7662801212651336,-0.024529514776193993,0.43334009810932445,0.43403379790582486,0.31422533195824404,0.2994123886553223,0.3920469613154161,0.18623779919206276,136.38282623088836,154.59043456452,0.5032220304737732,0.17791585509523428,0.06290275380922167,0.022239481886904285,0.4968250128988145,0.0,0.0,0.019099517009842294,0.07998323894566882,0.16014746069665536,0.04249978829472252,0.011393112155538915,j0,0.1752016334629503,1.9545620725998516,0.3742331599497175,0.26334757965638256,0.007379939338921867,0.003021324532574273,0.012163176528017993,4.467570182507191e-10,0.015184501507349285,-0.42524501648560453,-0.051011856535887044,0.16583347131657875,phase_aware_would_pass
0.5,24.509,0.35355339059327384,-0.06995603628765343,-0.08205559338155138,-0.1412861788752927,-0.33683581048163785,0.36526722760740943,-0.16213351730429423,-0.26035379382376,0.25743881104536404,0.0,0.11101319409547855,24.8085531923141,0.7662674780197949,-0.019932099850824805,0.433628058838932,0.4340859154785877,0.31705220260555145,0.29649364721668475,0.39216583803589355,0.1861089398564424,136.91913596932952,154.612530293354,0.5032137275576275,0.17791291957107913,0.06290171594470344,0.022239114946384895,0.4968583804463314,0.0,0.0,0.0190695161877315,0.07972330514153798,0.16023876269816395,0.0424105851730112,0.011442542810248361,j0,0.1772244858238664,1.9539373492029184,0.37410163998390134,0.2645769231568395,0.007413377421032722,0.003021324532574276,0.012162975841584059,4.467528725499477e-10,0.015184300820911207,-0.4235979286543294,-0.04949628867042805,0.16544506354159907,phase_aware_would_pass
