label,box_id,sigma,t,main_abs,d0_neg_re_main,d0_destructive_numerator,parallel_exact,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,bounded_surplus_combined,bounded_surplus_separate,angle_D0_vs_M,angle_Drest_vs_M,failure_class
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,32.82,0.06643330286212154,-0.0002961820416530234,0.0,0.0,0.011851518502055205,0.002679782035676537,0.0004192657373509587,0.003080431115855131,0.003099047773027496,0.06335287174626641,0.06333425508909404,67.90256701261524,147.42072523744824,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,32.821,0.06628381614947887,-0.00030385527589481417,0.0,0.0,0.011851195050020141,0.00267985418561153,0.0004189988782637796,0.0030812682951999373,0.0030988530638753095,0.06320254785427894,0.06318496308560356,67.24387774836829,148.10994136778837,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,32.822,0.06613498829539431,-0.00031147124905115113,0.0,0.0,0.011850871530232001,0.002679926700930483,0.0004187346450863564,0.0030820793730022803,0.0030986613460168393,0.06305290892239203,0.06303632694937747,66.5837723943965,148.80057145601015,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,32.823,0.06598683579475033,-0.0003190291406272621,0.0,0.0,0.011850547942703921,0.0026799995821051646,0.000418473048055755,0.0030828643226552214,0.0030984726301609197,0.0629039714720951,0.06288836316458941,65.92224625904969,149.49262020326873,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t0,0.84,32.824,0.0658393752161756,-0.00032652813629144593,0.0,0.0,0.01185022428745068,0.002680072829607228,0.00041821409737773,0.003083623118515229,0.003098286926984958,0.06275575209766036,0.06274108828919064,65.25929484717727,150.18609211424317,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,32.825,0.06569262320004171,-0.0003339674279566571,0.0,0.0,0.01184990056448525,0.00268014644390742,0.00041795780322563986,0.003084355735900575,0.0030981042471330596,0.06260826746414114,0.06259451895290866,64.59491386602456,150.8809914912396,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,32.826,0.06554659645638966,-0.00034134621386235666,0.0,0.0,0.011849576773822744,0.002680220425476478,0.00041770417574132993,0.003085062151093293,0.003097924601217808,0.06246153430529637,0.062448671855171854,63.929099231138636,151.57732242828482,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,32.827,0.06540131176276724,-0.0003486636986552377,0.0,0.0,0.011849252915474553,0.0026802947747838002,0.00041745322503164054,0.0030857423413350343,0.0030977479998154406,0.06231556942143221,0.0623035637629518,63.26184707234586,152.27508880515012,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,32.828,0.06525678596200309,-0.0003559190934696272,0.0,0.0,0.011848928989455535,0.00268036949229907,0.0004172049611707399,0.0030863962848311694,0.00309757445346981,0.062170389677171915,0.06215921150853328,62.59315373979618,152.97429428130584,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t1,0.84,32.829,0.06511303595989947,-0.00036311161600714335,0.0,0.0,0.01184860499577815,0.0026804445784909246,0.00041695939419654244,0.0030870239607465873,0.003097403972687467,0.06202601199915288,0.062015631987212,61.923015810036816,153.6749422898474,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,32.83,0.06497007872283014,-0.0003702404906155838,0.0,0.0,0.011848280934456263,0.002680520033827817,0.0004167165341120011,0.003087625349208152,0.003097236567939818,0.06188245337362199,0.06187284215489033,61.25143009216139,154.37703603134733,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,32.831,0.06482793127526991,-0.00037730494836771576,0.0,0.0,0.011847956805502836,0.0026805958587774906,0.00041647639088318524,0.003088200431302935,0.003097072249660676,0.06173973084396697,0.061730859025609236,60.5783936339473,155.08057846771715,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,32.832,0.06468661069724202,-0.0003843042271383511,0.0,0.0,0.011847632608930958,0.002680672053807205,0.0004162389744388007,0.0030887491890784725,0.0030969110282460057,0.06159786150816355,0.061589699668996016,59.90390372813179,155.78557231593078,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,32.833,0.0645461341216771,-0.0003912375716819061,0.0,0.0,0.011847308344753097,0.002680748619383576,0.00041600429466950156,0.0030892716055425287,0.0030967529140530775,0.061456862516134574,0.061449381207624026,59.22795791861979,156.4920200418182,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t2,0.84,32.834,0.06440651873168132,-0.00039810423370883227,0.0,0.0,0.011846984012982342,0.0026808255559728437,0.00041577236142701426,0.003089767664663176,0.003096597917399858,0.061316751067018144,0.061309920814281466,58.550554006763356,157.19992385378444,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,32.835,0.06426778175773458,-0.0004049034719610532,0.0,0.0,0.011846659613630938,0.002680902864040543,0.0004155431845233297,0.0030902373513682275,0.0030964460485638726,0.06117754440636635,0.06117133570917071,57.871690057696064,157.90928569647554,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,32.836,0.06412994047478841,-0.0004116345522872616,0.0,0.0,0.011846335146711939,0.0026809805440518764,0.0004153167737299436,0.0030906806515456687,0.00309629731778182,0.06103925982324274,0.061033643157006594,57.191364406643565,158.62010724446864,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,32.837,0.06399301219928122,-0.0004182967477173802,0.0,0.0,0.011846010612237516,0.00268105859647133,0.00041509313877754583,0.0030910975520437207,0.0030961517352488758,0.0609019146472375,0.060896860464032344,56.509575665254765,159.33238989594022,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,32.838,0.06385701428607042,-0.0004248893385356754,0.0,0.0,0.011845686010219413,0.002681137021762772,0.00041487228935410767,0.0030914880406696607,0.0030960093111168795,0.06076552624540076,0.06076100497495354,55.82632272801212,160.0461347662555,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t3,0.84,32.839,0.063721964125263,-0.0004314116123545738,0.0,0.0,0.011845361340669854,0.0026812158203896506,0.00041465423510528613,0.0030918521061914055,0.0030958700554949365,0.06063011201907159,0.060626094069768065,55.1416047785143,160.7613426816863,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,32.84,0.0635878791389674,-0.00043786286418642843,0.0,0.0,0.011845036603602092,0.002681294992815134,0.0004144389856327745,0.0030921897383367684,0.0030957339784479085,0.060495689400630624,0.060492145160519484,54.45542129588399,161.4780141730037,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,32.841,0.06345477677795831,-0.0004442423965149451,0.0,0.0,0.011844711799026901,0.002681374539501294,0.00041422655049382713,0.0030925009277931147,0.0030956010899951215,0.060362275850165195,0.060359175687963194,53.76777206112421,162.19614946911972,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,32.842,0.06332267451823417,-0.00045054951936642846,0.0,0.0,0.011844386926956881,0.002681454460910091,0.00041401693920098273,0.003092785666208859,0.003095471400111074,0.060229888852025314,0.0602272031181231,53.07865716342593,162.91574849078197,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,32.843,0.06319158985750459,-0.00045678355037968296,0.0,0.0,0.011844061987403948,0.0026815347575027976,0.00041381016122051873,0.0030930439461924475,0.0030953449187233165,0.06009854591131214,0.06009624493878127,52.388077006503025,163.6368108442374,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t4,0.84,32.844,0.06306154031157019,-0.0004629438148750689,0.0,0.0,0.011843736980377379,0.002681615429739556,0.00041360622597167465,0.003093275761312023,0.0030952216557112305,0.059968264550258166,0.059966318655858955,51.69603231490256,164.35933581492196,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,32.845,0.06293254341062003,-0.00046902964592392344,0.0,0.0,0.011843411905891619,0.0026816964780811458,0.00041340514282634097,0.0030934811060979598,0.0030951016209074867,0.05983906230452207,0.059837441789712544,51.00252414021671,165.08332236124917,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,32.846000000000004,0.06280461669543222,-0.00047504038441557037,0.0,0.0,0.011843086763956047,0.0026817779029866644,0.0004132069211082144,0.0030936599760406865,0.0030949848240948786,0.059710956719391535,0.05970963187133734,50.30755386734313,165.80876910834988,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,32.847,0.06267777771349291,-0.0004809753791249562,0.0,0.0,0.01184276155458295,0.0026818597049153214,0.00041301157009177155,0.003093812367592611,0.003094871275007093,0.0595839653459003,0.059582906438485815,49.611123220639115,166.53567434191703,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,32.848,0.06255204401500483,-0.0004868339867788604,0.0,0.0,0.011842436277783535,0.002681941884325548,0.0004128190990017773,0.003093938278167802,0.003094760983327325,0.05945810573683703,0.05945728303167751,48.9132342700241,167.26403600210404,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t5,0.84,32.849000000000004,0.06242743314882505,-0.000492615572121497,0.0,0.0,0.011842110933568196,0.0026820244416750462,0.0004126295170117014,0.003094037706141644,0.0030946539586867478,0.0593333954426834,0.059332779190138296,48.2138894370338,167.99385167747053,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,32.85,0.06230396265830179,-0.0004983195079790373,0.0,0.0,0.011841785521947614,0.002682107377421036,0.00041244283324386145,0.0030941106508523713,0.003094550210664897,0.05920985200744942,0.059209412447636896,47.51309150083076,168.7251185989712,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,32.851,0.06218165007701731,-0.0005039451753243283,0.0,0.0,0.01184146004293294,0.0026821906920202992,0.00041225905676810004,0.003094157112601054,0.0030944497487883993,0.059087492964416254,0.05908720032822891,46.81084360402613,169.45783363413483,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,32.852,0.062060512924448766,-0.0005094919633394388,0.0,0.0,0.011841134496534959,0.0026822743859289833,0.0004120781966023296,0.003094177092653147,0.003094352582531313,0.05896633583179562,0.058966160341917456,46.10714925855841,170.19199328118512,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,32.853,0.061940568701534346,-0.0005149592694783614,0.0,0.0,0.011840808882763764,0.002682358459602532,0.00041190026170862605,0.003094170593235831,0.003094258721311158,0.05884639810829852,0.05884630998022319,45.40201235137385,170.92759366336006,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t6,0.84,32.854,0.061821834886157355,-0.0005203464995287811,0.0,0.0,0.011840483201630366,0.0026824429134960364,0.000411725260996246,0.0030941376175426766,0.003094168174492282,0.05872769726861468,0.05872766671166507,44.69543715002844,171.66463052330977,pass_combined_pointwise
positive_box_sigmas084_086_t32p82_32p86_w005,s0.84_t7,0.84,32.855,0.06170432892852754,-0.0005256530676726158,0.0,0.0,0.011840157453144193,0.0026825277480636805,0.00041155320331818374,0.0030940781697309967,0.0030940809513818643,0.05861025075879654,0.05861024797714568,43.9874283081875,172.40309921759768,pass_combined_pointwise
