box_id,subbox_id,object,stored_re_lower,stored_re_upper,stored_im_lower,stored_im_upper,recomputed_re_lower,recomputed_re_upper,recomputed_im_lower,recomputed_im_upper,contains_recomputed,overlaps_recomputed,status,width_ratio_re,width_ratio_im,elapsed_sec,d0_neg_re_upper_strict,d0_neg_re_upper_stored,d0_neg_re_upper_rat,strict_sector_nondestructive
s0.84_t0,s0.84_t0__s00_t010,M,0.000976194962060148,0.005935632500186251,-0.06860639620935494,-0.06368781224353463,0.0009761951245858484,0.005935632337738111,-0.06860639604890943,-0.06368781240393631,True,True,contains,0.9999999344736499,0.9999999347683837,15.804999828338623,-0.00021793737072130052,-0.00021793736515272695,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t010,D0,0.01035459465413538,0.011922480388179314,-0.004832238467719689,-0.003263250138413407,0.010354594705364081,0.011922480336894853,-0.004832238417140255,-0.0032632501889933167,True,True,contains,0.9999999346169426,0.999999935525751,15.804999828338623,-0.00021793737072130052,-0.00021793736515272695,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t011,M,0.0009811108152340832,0.005940514306034255,-0.06858744857769443,-0.0636689687143228,0.0009811109777431717,0.005940514143604352,-0.0685874484172681,-0.06366896887470481,True,True,contains,0.9999999344802268,0.9999999347749006,15.865030527114868,-0.00021888676156317312,-0.00021888675599487491,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t011,D0,0.010349193411331094,0.011916848557890975,-0.00484713777999099,-0.003278411049005872,0.01034919346254738,0.011916848506619025,-0.004847137729425303,-0.0032784110995719685,True,True,contains,0.9999999346232258,0.9999999355325683,15.865030527114868,-0.00021888676156317312,-0.00021888675599487491,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t012,M,0.0009860498369874348,0.00594541845987714,-0.06856851025474295,-0.06365013327659112,0.0009860499994345008,0.005945418297506881,-0.06856851009437763,-0.06365013343691077,True,True,contains,0.9999999345042989,0.9999999347986204,15.577808141708374,-0.000219835316372804,-0.0002198353108062835,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t012,D0,0.010343772037501586,0.01191119628985892,-0.004862029245615406,-0.0032935647638894254,0.010343772088691418,0.011911196238613331,-0.004862029195077545,-0.003293564814427957,True,True,contains,0.9999999346472909,0.9999999355571043,15.577808141708374,-0.000219835316372804,-0.0002198353108062835,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t013,M,0.00099101048869718,0.005950346679641479,-0.06854958130317797,-0.0636313059349642,0.00099101065128245,0.005950346517133855,-0.06854958114267976,-0.06363130609541896,True,True,contains,0.9999999344483049,0.999999934742781,15.668939113616943,-0.0002207829859813602,-0.00022078298040979752,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t013,D0,0.010338330789749713,0.011905523346119084,-0.004876913345880699,-0.003308710754396517,0.010338330840975843,0.011905523294837255,-0.004876913295306658,-0.003308710804970938,True,True,contains,0.9999999345913441,0.9999999355003856,15.668939113616943,-0.0002207829859813602,-0.00022078298040979752,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t014,M,0.0009959910295808494,0.00595530043297484,-0.06853066190245481,-0.06361248655120871,0.0009959911920252433,0.005955300270608358,-0.06853066174209844,-0.06361248671152062,True,True,contains,0.9999999345048172,0.9999999347993419,15.763531923294067,-0.000221729697782832,-0.0002217296922158017,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t014,D0,0.010332869607262218,0.011899829824904543,-0.004891790880633351,-0.0033238481679018534,0.010332869658436595,0.011899829773674464,-0.0048917908301127355,-0.0033238482184229103,True,True,contains,0.9999999346476985,0.9999999355578035,15.763531923294067,-0.000221729697782832,-0.0002217296922158017,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t015,M,0.0010009922531220013,0.005960279040966102,-0.06851175131739501,-0.06359367592635319,0.0010009924157083083,0.005960278878458299,-0.06851175115690053,-0.0635936760868031,True,True,contains,0.9999999344474065,0.9999999347418743,15.732752799987793,-0.00022267552704879884,-0.00022267552147665461,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t015,D0,0.010327388621073038,0.011894115596851499,-0.00490666078256719,-0.003338978011267373,0.0103273886722846,0.011894115545584219,-0.00490666073200995,-0.003338978061824749,True,True,contains,0.9999999345904915,0.9999999355005887,15.732752799987793,-0.00022267552704879884,-0.00022267552147665461,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t016,M,0.0010060167212296296,0.005965279931424864,-0.06849284829913238,-0.06357487534942394,0.0010060168836729852,0.005965279769059806,-0.06849284813878168,-0.06357487550973141,True,True,contains,0.9999999345047035,0.99999993479871,15.685498476028442,-0.00022362053449965458,-0.00022362052893199903,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t016,D0,0.01032188759399526,0.011888380933262273,-0.004921522528857584,-0.003354100756746442,0.010321887645156048,0.01188838088204593,-0.004921522478352543,-0.0033541008072515465,True,True,contains,0.9999999346456635,0.9999999355564996,15.685498476028442,-0.00022362053449965458,-0.00022362052893199903,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t017,M,0.0010110638097058362,0.005970303702747271,-0.06847395338864104,-0.06355608432845482,0.0010110639721518828,0.005970303540378568,-0.06847395322828896,-0.06355608448876149,True,True,contains,0.9999999345031181,0.9999999347972169,15.615488529205322,-0.00022456467988565042,-0.00022456467431761706,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t017,D0,0.010316366380355674,0.011882625983593091,-0.004936376573737885,-0.003369215897850388,0.01031636643150867,0.011882625932384256,-0.00493637652324097,-0.0033692159483480234,True,True,contains,0.9999999346456803,0.9999999355557143,15.615488529205322,-0.00022456467988565042,-0.00022456467431761706,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t018,M,0.0010161344740768521,0.0059753493758593,-0.06845506650880015,-0.06353730301178227,0.001016134636661871,0.005975349213352617,-0.06845506634831333,-0.06353730317222442,True,True,contains,0.9999999344469422,0.9999999347408707,15.604913711547852,-0.00022550796583633748,-0.0002255079602632748,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t018,D0,0.010310824868832898,0.011876850907974846,-0.004951222972976848,-0.0033843233119256913,0.010310824920023515,0.011876850856728486,-0.004951222922444187,-0.0033843233624590093,True,True,contains,0.9999999345879477,0.9999999354993929,15.604913711547852,-0.00022550796583633748,-0.0002255079602632748,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t019,M,0.0010212288166233994,0.005980416836023316,-0.06843618742988178,-0.06351853165657738,0.0010212289790692288,0.005980416673655851,-0.06843618726953714,-0.06351853181687822,True,True,contains,0.9999999345027264,0.9999999347970868,15.803236722946167,-0.00022645041912718568,-0.00022645041355857234,-0.00020839735,True
s0.84_t0,s0.84_t0__s00_t019,D0,0.010305262933444392,0.011871055817214184,-0.004966061298970122,-0.003399423389653798,0.010305262984583289,0.011871055766019585,-0.0049660612484894165,-0.003399423440134968,True,True,contains,0.9999999346442963,0.9999999355550667,15.803236722946167,-0.00022645041912718568,-0.00022645041355857234,-0.00020839735,True
